residue,predus,ispred,dockpred,vorfip,annotated
185_1AHW.A,0.0,0.01,0.00156,0.045,0
186_1AHW.A,0.0,0.0,0.002,0.0,0
187_1AHW.A,0.0,0.01,0.00018,0.12,0
188_1AHW.A,0.0,0.01,0.0008900000000000001,0.08,0
189_1AHW.A,0.0,0.01,0.00049,0.04,0
190_1AHW.A,0.0,0.01,0.00173,0.04,0
191_1AHW.A,0.0,0.01,0.0016899999999999999,0.025,0
192_1AHW.A,0.0,0.0,0.0004,0.0,0
193_1AHW.A,0.0,0.0,0.00093,0.01,0
194_1AHW.A,0.0,0.0,0.0,0.0,0
195_1AHW.A,0.0,0.01,0.0012900000000000001,0.1,0
196_1AHW.A,0.0,0.0,0.00022,0.085,0
197_1AHW.A,0.0,0.01,0.0084,0.37,0
198_1AHW.A,0.0,0.0,0.004220000000000001,0.285,0
199_1AHW.A,0.0,0.01,0.01747,0.4,0
200_1AHW.A,0.0,0.01,0.0014199999999999998,0.215,0
201_1AHW.A,0.0,0.01,0.0037799999999999995,0.25,0
202_1AHW.A,0.0,0.03,0.0035600000000000002,0.28,0
203_1AHW.A,0.0,0.03,0.00373,0.185,0
204_1AHW.A,0.0,0.01,0.00316,0.25,0
205_1AHW.A,0.0,0.01,0.00262,0.035,0
206_1AHW.A,0.0,0.04,0.00329,0.025,0
207_1AHW.A,0.0,0.01,0.00329,0.13,0
208_1AHW.A,0.0,0.01,0.00609,0.07,0
209_1AHW.A,0.0,0.0,0.00831,0.05,0
210_1AHW.A,0.0,0.01,0.008490000000000001,0.065,0
211_1AHW.A,0.0,0.01,0.00205,0.065,0
212_1AHW.A,0.0,0.02,0.00911,0.125,0
213_1AHW.A,0.0,0.02,0.00885,0.17,0
214_1AHW.A,0.0,0.05,0.00831,0.22,0
1_1AK4.A,0.0,0.5,0.1364,0.21,0
2_1AK4.A,0.0,0.3,0.11405,0.075,0
3_1AK4.A,0.0,0.08,0.07098,0.07,0
4_1AK4.A,0.083,0.0,0.030119999999999997,0.025,0
5_1AK4.A,0.036000000000000004,0.0,0.014480000000000002,0.0,0
6_1AK4.A,0.0,0.0,0.00029,0.0,0
7_1AK4.A,0.027000000000000003,0.0,0.06484,0.085,0
8_1AK4.A,0.0,0.0,0.00029,0.0,0
9_1AK4.A,0.0,0.1,0.059660000000000005,0.045,0
10_1AK4.A,0.0,0.0,0.01535,0.015,0
11_1AK4.A,0.0,0.0,0.02245,0.01,0
12_1AK4.A,0.0,0.0,0.0471,0.015,0
13_1AK4.A,0.0,0.05,0.06916,0.06,0
14_1AK4.A,0.0,0.01,0.07779,0.035,0
15_1AK4.A,0.0,0.03,0.12067,0.03,0
16_1AK4.A,0.0,0.01,0.127,0.035,0
17_1AK4.A,0.0,0.01,0.12662,0.04,0
18_1AK4.A,0.0,0.04,0.0754,0.025,0
19_1AK4.A,0.0,0.05,0.09343,0.105,0
20_1AK4.A,0.0,0.0,0.0023,0.025,0
21_1AK4.A,0.0,0.0,0.00902,0.065,0
22_1AK4.A,0.0,0.0,0.00018999999999999998,0.0,0
23_1AK4.A,0.0,0.08,0.06062000000000001,0.05,0
24_1AK4.A,0.0,0.0,0.0009599999999999999,0.0,0
25_1AK4.A,0.0,0.0,0.06408,0.02,0
26_1AK4.A,0.0,0.04,0.056979999999999996,0.035,0
27_1AK4.A,0.0,0.19,0.11740999999999999,0.05,0
28_1AK4.A,0.0,0.06,0.13372,0.04,0
29_1AK4.A,0.0,0.0,0.00403,0.0,0
30_1AK4.A,0.0,0.21,0.09305,0.01,0
31_1AK4.A,0.0,0.07,0.14072,0.045,0
32_1AK4.A,0.0,0.0,0.00037999999999999997,0.0,0
33_1AK4.A,0.0,0.0,0.005370000000000001,0.025,0
34_1AK4.A,0.0,0.04,0.10859,0.07,0
35_1AK4.A,0.0,0.0,0.00201,0.0,0
36_1AK4.A,0.0,0.0,0.0,0.0,0
37_1AK4.A,0.272,0.0,0.06005,0.07,0
38_1AK4.A,0.0,0.0,0.0048,0.0,0
39_1AK4.A,0.0,0.0,0.02331,0.0,0
40_1AK4.A,0.0,0.0,0.03271,0.01,0
41_1AK4.A,0.022000000000000002,0.04,0.12739,0.015,0
42_1AK4.A,0.022000000000000002,0.05,0.21361999999999998,0.02,0
43_1AK4.A,0.0,0.4,0.25314000000000003,0.055,0
44_1AK4.A,0.0,0.42,0.42657,0.045,0
45_1AK4.A,0.0,0.36,0.52058,0.03,0
46_1AK4.A,0.027000000000000003,0.32,0.56643,0.07,0
47_1AK4.A,0.022000000000000002,0.05,0.28729,0.065,0
48_1AK4.A,0.0,0.0,0.0612,0.005,0
49_1AK4.A,0.0,0.06,0.35491999999999996,0.105,0
50_1AK4.A,0.0,0.02,0.25755,0.06,0
51_1AK4.A,0.0,0.0,0.1599,0.055,0
52_1AK4.A,0.032,0.02,0.05276,0.02,0
53_1AK4.A,0.0,0.0,0.00585,0.0,0
54_1AK4.A,0.09300000000000001,0.62,0.07587999999999999,0.4,0
55_1AK4.A,0.036000000000000004,0.61,0.4354,0.74,1
56_1AK4.A,0.0,0.0,0.0009599999999999999,0.0,0
57_1AK4.A,0.0,0.0,0.44652,0.345,0
58_1AK4.A,0.0,0.12,0.42417,0.215,0
59_1AK4.A,0.0,0.13,0.6119899999999999,0.325,0
60_1AK4.A,0.0,0.19,0.80307,0.715,1
61_1AK4.A,0.0,0.0,0.04777,0.53,0
62_1AK4.A,0.0,0.0,0.0001,0.0,0
63_1AK4.A,0.0,0.0,0.11175,0.745,1
64_1AK4.A,0.0,0.0,0.0,0.0,0
65_1AK4.A,0.0,0.0,0.00086,0.0,0
66_1AK4.A,0.0,0.0,0.01065,0.01,0
67_1AK4.A,0.078,0.0,0.3601,0.055,0
68_1AK4.A,0.295,0.59,0.35126999999999997,0.025,0
69_1AK4.A,0.0,0.65,0.26408000000000004,0.375,0
70_1AK4.A,0.19899999999999998,0.13,0.3529,0.26,0
71_1AK4.A,1.0,0.85,0.174,0.655,1
72_1AK4.A,0.42200000000000004,0.93,0.12153,0.665,1
73_1AK4.A,0.0,0.91,0.17276,0.64,1
74_1AK4.A,0.42200000000000004,0.97,0.039619999999999995,0.205,0
75_1AK4.A,0.0,0.0,0.02945,0.075,0
76_1AK4.A,0.054000000000000006,0.49,0.40307,0.035,0
77_1AK4.A,0.0,0.0,0.059860000000000003,0.005,0
78_1AK4.A,0.044000000000000004,0.32,0.20374,0.055,0
79_1AK4.A,0.433,0.19,0.25583,0.04,0
80_1AK4.A,0.303,0.15,0.26091,0.075,0
81_1AK4.A,0.578,0.15,0.22455999999999998,0.13,0
82_1AK4.A,0.19699999999999998,0.42,0.09736,0.11,0
83_1AK4.A,0.0,0.0,0.05209,0.01,0
84_1AK4.A,0.272,0.09,0.13094,0.045,0
85_1AK4.A,0.055999999999999994,0.0,0.17592,0.035,0
86_1AK4.A,0.0,0.15,0.1459,0.055,0
87_1AK4.A,0.0,0.21,0.17332999999999998,0.145,0
88_1AK4.A,0.055999999999999994,0.4,0.25592,0.17,0
89_1AK4.A,0.0,0.17,0.19933,0.09,0
90_1AK4.A,0.0,0.05,0.08173,0.115,0
91_1AK4.A,0.055999999999999994,0.21,0.174,0.175,0
92_1AK4.A,0.0,0.0,0.00336,0.025,0
93_1AK4.A,0.022000000000000002,0.05,0.13448,0.07,0
94_1AK4.A,0.0,0.0,0.10427,0.03,0
95_1AK4.A,0.0,0.06,0.17362,0.025,0
96_1AK4.A,0.0,0.0,0.050460000000000005,0.035,0
97_1AK4.A,0.0,0.0,0.04969,0.005,0
98_1AK4.A,0.0,0.0,0.00047999999999999996,0.0,0
99_1AK4.A,0.0,0.0,0.0001,0.0,0
100_1AK4.A,0.0,0.0,0.00317,0.0,0
101_1AK4.A,0.0,0.0,0.05516,0.65,0
102_1AK4.A,0.055999999999999994,0.68,0.18101,0.66,1
103_1AK4.A,0.32899999999999996,0.92,0.23424,0.72,0
104_1AK4.A,0.11900000000000001,0.85,0.22205999999999998,0.235,0
105_1AK4.A,0.083,0.39,0.25803000000000004,0.125,0
106_1AK4.A,0.022000000000000002,0.31,0.16921,0.02,0
107_1AK4.A,0.044000000000000004,0.56,0.06906,0.345,0
108_1AK4.A,0.0,0.0,0.0021100000000000003,0.0,0
109_1AK4.A,0.0,0.0,0.0016300000000000002,0.1,0
110_1AK4.A,0.0,0.0,0.00029,0.195,0
111_1AK4.A,0.0,0.0,0.06436,0.595,1
112_1AK4.A,0.0,0.0,0.00134,0.0,0
113_1AK4.A,0.0,0.0,0.04336,0.59,0
114_1AK4.A,0.0,0.0,0.0,0.0,0
115_1AK4.A,0.0,0.0,0.00403,0.0,0
116_1AK4.A,0.0,0.0,0.18149,0.055,0
117_1AK4.A,0.055999999999999994,0.11,0.36566,0.025,0
118_1AK4.A,0.272,0.07,0.49946999999999997,0.11,0
119_1AK4.A,0.0,0.0,0.19482,0.145,0
120_1AK4.A,0.626,0.07,0.56835,0.26,0
121_1AK4.A,0.965,0.97,1.0,0.69,1
122_1AK4.A,0.435,0.0,0.19472,0.635,0
123_1AK4.A,0.122,0.33,0.20085999999999998,0.155,0
124_1AK4.A,0.32899999999999996,0.39,0.24086,0.13,0
125_1AK4.A,0.244,0.63,0.54005,0.42,0
126_1AK4.A,0.19699999999999998,0.9,0.19559,0.74,0
127_1AK4.A,0.0,0.0,0.00115,0.0,0
128_1AK4.A,0.0,0.0,0.01381,0.075,0
129_1AK4.A,0.0,0.0,0.00018999999999999998,0.0,0
130_1AK4.A,0.0,0.0,0.00911,0.0,0
131_1AK4.A,0.0,0.17,0.1036,0.06,0
132_1AK4.A,0.0,0.0,0.05113,0.05,0
133_1AK4.A,0.0,0.13,0.08422,0.06,0
134_1AK4.A,0.0,0.22,0.10157999999999999,0.045,0
135_1AK4.A,0.0,0.0,0.042210000000000004,0.03,0
136_1AK4.A,0.0,0.14,0.10293,0.06,0
137_1AK4.A,0.0,0.05,0.13707,0.1,0
138_1AK4.A,0.0,0.0,0.06838999999999999,0.065,0
139_1AK4.A,0.0,0.0,0.00249,0.0,0
140_1AK4.A,0.0,0.05,0.17976,0.04,0
141_1AK4.A,0.0,0.02,0.08336,0.065,0
142_1AK4.A,0.0,0.0,0.00288,0.0,0
143_1AK4.A,0.0,0.08,0.17592,0.08,0
144_1AK4.A,0.0,0.13,0.25966,0.205,0
145_1AK4.A,0.0,0.04,0.1341,0.06,0
146_1AK4.A,0.0,0.04,0.0823,0.08,0
147_1AK4.A,0.0,0.08,0.11089,0.16,0
148_1AK4.A,0.0,0.25,0.91309,0.475,0
149_1AK4.A,0.0,0.43,0.42427,0.535,0
150_1AK4.A,0.0,0.0,0.0495,0.065,0
151_1AK4.A,0.0,0.12,0.14715,0.215,0
152_1AK4.A,0.0,0.03,0.03789,0.075,0
153_1AK4.A,0.0,0.01,0.10005,0.11,0
154_1AK4.A,0.0,0.01,0.10282999999999999,0.085,0
155_1AK4.A,0.0,0.02,0.11510999999999999,0.185,0
156_1AK4.A,0.0,0.0,0.0048,0.005,0
157_1AK4.A,0.0,0.01,0.07329,0.06,0
158_1AK4.A,0.0,0.0,0.021769999999999998,0.0,0
159_1AK4.A,0.0,0.02,0.09141,0.025,0
160_1AK4.A,0.0,0.09,0.10157999999999999,0.06,0
161_1AK4.A,0.027000000000000003,0.0,0.0635,0.05,0
162_1AK4.A,0.0,0.0,0.05429,0.02,0
163_1AK4.A,0.044000000000000004,0.17,0.1036,0.02,0
164_1AK4.A,0.032,0.37,0.06034,0.115,0
165_1AK4.A,0.036000000000000004,0.92,0.11233,0.175,0
17_1AT3.A,0.0,0.55,0.08407,0.16,0
18_1AT3.A,0.0,0.29,0.060070000000000005,0.105,0
19_1AT3.A,0.0,0.0,0.03979,0.3,0
20_1AT3.A,0.0,0.51,0.08206000000000001,0.215,0
21_1AT3.A,0.0,0.0,0.00395,0.235,0
22_1AT3.A,0.0,0.0,0.08438,0.165,0
23_1AT3.A,0.0,0.0,0.0,0.09,0
24_1AT3.A,0.0,0.0,0.0,0.02,0
25_1AT3.A,0.0,0.0,0.0,0.055,0
26_1AT3.A,0.0,0.0,0.00031,0.135,0
27_1AT3.A,0.0,0.0,0.0,0.09,0
28_1AT3.A,0.0,0.0,8e-05,0.06,0
29_1AT3.A,0.0,0.0,0.01959,0.0,0
30_1AT3.A,0.0,0.0,0.055889999999999995,0.08,0
31_1AT3.A,0.0,0.54,0.09436,0.065,0
32_1AT3.A,0.0,0.38,0.06201,0.0,0
33_1AT3.A,0.0,0.36,0.09715,0.06,0
34_1AT3.A,0.0,0.0,0.058910000000000004,0.055,0
35_1AT3.A,0.0,0.91,0.17673,0.06,0
36_1AT3.A,0.0,0.2,0.09514,0.135,0
37_1AT3.A,0.0,0.92,0.17332,0.13,0
38_1AT3.A,0.0,0.0,0.08972000000000001,0.065,0
39_1AT3.A,0.0,0.47,0.01719,0.0,0
40_1AT3.A,0.0,0.0,0.0154,0.055,0
41_1AT3.A,0.0,0.32,0.0418,0.0,0
42_1AT3.A,0.0,0.67,0.04521,0.055,0
43_1AT3.A,0.0,0.8,0.055889999999999995,0.0,0
44_1AT3.A,0.0,0.74,0.01804,0.26,0
45_1AT3.A,0.0,0.0,8e-05,0.26,0
46_1AT3.A,0.0,0.59,0.04374,0.225,0
47_1AT3.A,0.0,0.95,0.012,0.14,0
48_1AT3.A,0.0,0.0,0.00039,0.405,0
49_1AT3.A,0.0,0.0,0.01966,0.0,0
50_1AT3.A,0.0,0.65,0.03058,0.085,0
51_1AT3.A,0.0,0.59,0.01966,0.0,0
52_1AT3.A,0.0,0.88,0.04459,0.0,0
53_1AT3.A,0.0,0.48,0.05566,0.06,0
54_1AT3.A,0.0,0.83,0.04722,0.03,0
55_1AT3.A,0.0,0.0,0.00735,0.015,0
56_1AT3.A,0.0,0.95,0.02694,0.015,0
57_1AT3.A,0.0,0.0,0.00045999999999999996,0.025,0
58_1AT3.A,0.0,0.0,0.00898,0.04,0
59_1AT3.A,0.0,0.0,0.00031,0.09,0
60_1AT3.A,0.0,0.98,0.11287,0.035,0
61_1AT3.A,0.0,0.87,0.0987,0.11,0
62_1AT3.A,0.0,0.46,0.14987,0.15,0
63_1AT3.A,0.0,0.58,0.07161000000000001,0.0,0
64_1AT3.A,0.0,0.17,0.15266,0.0,0
65_1AT3.A,0.0,0.0,0.0048,0.0,0
66_1AT3.A,0.0,0.09,0.06348,0.0,0
67_1AT3.A,0.0,0.0,0.00015,0.0,0
68_1AT3.A,0.0,0.0,0.0007,0.0,0
69_1AT3.A,0.0,0.26,0.0531,0.065,0
70_1AT3.A,0.0,0.0,0.00519,0.0,0
71_1AT3.A,0.0,0.0,0.00983,0.01,0
72_1AT3.A,0.0,0.0,0.00387,0.01,0
73_1AT3.A,0.0,0.0,0.0089,0.105,0
74_1AT3.A,0.0,0.0,0.009059999999999999,0.115,0
75_1AT3.A,0.0,0.0,0.02802,0.0,0
76_1AT3.A,0.0,0.0,0.028260000000000004,0.045,0
77_1AT3.A,0.0,0.38,0.07253,0.155,0
78_1AT3.A,0.0,0.27,0.06526,0.13,0
79_1AT3.A,0.0,0.0,0.0007700000000000001,0.1,0
80_1AT3.A,0.0,0.0,0.0,0.12,0
81_1AT3.A,0.0,0.0,0.0,0.2,0
82_1AT3.A,0.0,0.0,0.0,0.36,0
83_1AT3.A,0.0,0.0,8e-05,0.295,0
84_1AT3.A,0.0,0.0,0.0,0.54,0
85_1AT3.A,0.0,0.0,0.03855,0.45,0
86_1AT3.A,0.0,0.0,0.00085,0.565,0
87_1AT3.A,0.0,0.0,0.01842,0.55,0
88_1AT3.A,0.0,0.0,0.0007,0.51,0
89_1AT3.A,0.0,0.25,0.02795,0.255,0
90_1AT3.A,0.0,0.46,0.0449,0.22,0
91_1AT3.A,0.0,0.0,0.00031,0.05,0
92_1AT3.A,0.0,0.0,0.00859,0.31,0
93_1AT3.A,0.0,0.89,0.04056,0.45,0
94_1AT3.A,0.0,0.0,0.05318,0.005,0
95_1AT3.A,0.0,0.0,0.08871,0.05,0
96_1AT3.A,0.0,0.35,0.02315,0.525,0
97_1AT3.A,0.0,0.85,0.12880999999999998,0.35,0
98_1AT3.A,0.0,0.96,0.39751,0.0,1
99_1AT3.A,0.036000000000000004,0.92,0.3057,0.04,0
100_1AT3.A,0.036000000000000004,0.86,0.5350699999999999,0.545,1
101_1AT3.A,0.092,0.6,0.31816,0.47,0
102_1AT3.A,0.036000000000000004,0.67,0.46911,0.015,0
103_1AT3.A,0.06,0.9,0.49845,0.0,0
111_1AT3.A,0.079,0.98,0.14414000000000002,0.1,0
112_1AT3.A,0.053,0.87,0.0884,0.08,0
113_1AT3.A,0.053,0.68,0.08415,0.11,0
114_1AT3.A,0.053,0.28,0.08825,0.045,0
115_1AT3.A,0.053,0.11,0.11558,0.075,0
116_1AT3.A,0.06,0.24,0.11852,0.025,0
117_1AT3.A,0.0,0.0,0.00139,0.025,0
118_1AT3.A,0.0,0.0,0.013859999999999999,0.1,0
119_1AT3.A,0.08900000000000001,0.07,0.53909,0.0,1
120_1AT3.A,0.0,0.95,0.21575,0.015,0
121_1AT3.A,0.0,0.0,0.00387,0.0,0
122_1AT3.A,0.0,0.0,0.00201,0.055,0
123_1AT3.A,0.06,0.0,0.38706,0.135,0
124_1AT3.A,0.06,0.77,0.54064,0.345,0
125_1AT3.A,0.0,0.0,0.00132,0.19,0
126_1AT3.A,0.0,0.0,0.00372,0.48,0
127_1AT3.A,0.0,0.0,0.00045999999999999996,0.2,0
128_1AT3.A,0.0,0.0,0.0016300000000000002,0.13,0
129_1AT3.A,0.0,0.83,0.02431,0.0,0
130_1AT3.A,0.0,0.0,0.00882,0.02,0
131_1AT3.A,0.0,0.91,0.03305,0.0,0
132_1AT3.A,0.0,0.97,0.03112,0.0,0
133_1AT3.A,0.0,0.9,0.04211,0.015,0
141_1AT3.A,0.0,0.48,0.01788,0.0,0
142_1AT3.A,0.0,0.3,0.01757,0.02,0
143_1AT3.A,0.0,0.66,0.032510000000000004,0.125,0
144_1AT3.A,0.0,0.62,0.01951,0.16,0
145_1AT3.A,0.0,0.86,0.00735,0.0,0
146_1AT3.A,0.0,0.0,0.00704,0.215,0
147_1AT3.A,0.0,0.74,0.02369,0.205,0
148_1AT3.A,0.0,0.92,0.03545,0.035,0
149_1AT3.A,0.0,0.0,0.0,0.06,0
150_1AT3.A,0.0,0.0,0.00108,0.11,0
151_1AT3.A,0.0,0.0,0.00039,0.045,0
152_1AT3.A,0.0,0.0,0.02206,0.02,0
153_1AT3.A,0.0,0.0,0.06317,0.07,0
154_1AT3.A,0.053,0.97,0.12014000000000001,0.1,0
155_1AT3.A,0.0,0.0,0.08755,0.055,0
156_1AT3.A,0.0,0.94,0.29966,0.0,0
157_1AT3.A,0.0,0.0,0.020130000000000002,0.195,0
158_1AT3.A,0.0,0.51,0.07942,0.085,0
159_1AT3.A,0.0,0.0,0.00031,0.025,0
160_1AT3.A,0.0,0.0,0.00062,0.0,0
161_1AT3.A,0.0,0.0,0.0,0.125,0
162_1AT3.A,0.0,0.0,0.00015,0.08,0
163_1AT3.A,0.036000000000000004,0.0,0.00534,0.085,0
164_1AT3.A,0.0,0.0,0.00735,0.17,0
165_1AT3.A,0.0,0.62,0.07006,0.13,0
166_1AT3.A,0.0,0.27,0.10629000000000001,0.13,0
167_1AT3.A,0.0,0.45,0.08879,0.06,0
168_1AT3.A,0.0,0.0,0.0377,0.11,0
169_1AT3.A,0.0,0.53,0.07919,0.08,0
170_1AT3.A,0.0,0.58,0.0579,0.115,0
171_1AT3.A,0.0,0.0,0.0017800000000000001,0.075,0
172_1AT3.A,0.0,0.0,0.00867,0.045,0
173_1AT3.A,0.0,0.31,0.0507,0.085,0
174_1AT3.A,0.0,0.0,0.02609,0.16,0
175_1AT3.A,0.0,0.0,0.010920000000000001,0.055,0
176_1AT3.A,0.0,0.93,0.1299,0.075,0
177_1AT3.A,0.0,0.79,0.09622,0.205,0
178_1AT3.A,0.0,0.0,0.042960000000000005,0.14,0
179_1AT3.A,0.0,0.77,0.06788999999999999,0.0,0
180_1AT3.A,0.0,0.93,0.06224,0.305,0
181_1AT3.A,0.0,0.87,0.03143,0.465,0
182_1AT3.A,0.0,0.0,0.008440000000000001,0.035,0
183_1AT3.A,0.0,0.61,0.0545,0.18,0
184_1AT3.A,0.0,0.17,0.03646,0.655,0
185_1AT3.A,0.0,0.0,0.00743,0.315,0
186_1AT3.A,0.0,0.0,0.00039,0.165,0
187_1AT3.A,0.0,0.17,0.05171,0.68,0
188_1AT3.A,0.0,0.24,0.03677,0.66,0
189_1AT3.A,0.0,0.16,0.02276,0.585,0
190_1AT3.A,0.0,0.0,0.00968,0.58,0
191_1AT3.A,0.0,0.1,0.04018,0.69,0
192_1AT3.A,0.0,0.13,0.04056,0.68,0
193_1AT3.A,0.0,0.09,0.01571,0.64,0
194_1AT3.A,0.0,0.38,0.08353,0.74,0
195_1AT3.A,0.0,0.95,0.08461,0.655,0
196_1AT3.A,0.0,0.39,0.060070000000000005,0.65,0
197_1AT3.A,0.0,0.0,0.056589999999999994,0.695,0
198_1AT3.A,0.0,0.36,0.09483,0.33,0
199_1AT3.A,0.0,0.17,0.10025,0.365,0
200_1AT3.A,0.0,0.47,0.11372,0.0,0
201_1AT3.A,0.0,0.22,0.0795,0.185,0
202_1AT3.A,0.0,0.0,0.058679999999999996,0.215,0
203_1AT3.A,0.0,0.78,0.07547999999999999,0.115,0
204_1AT3.A,0.0,0.97,0.0627,0.095,0
205_1AT3.A,0.0,0.88,0.04761,0.375,0
206_1AT3.A,0.0,0.98,0.04095,0.075,0
207_1AT3.A,0.0,0.94,0.10056,0.01,1
208_1AT3.A,0.0,0.89,0.0394,0.05,0
209_1AT3.A,0.0,0.0,0.00255,0.075,0
210_1AT3.A,0.0,0.97,0.12603,0.195,1
211_1AT3.A,0.092,0.96,0.20955,0.15,1
212_1AT3.A,0.0,0.0,0.02725,0.43,0
213_1AT3.A,0.0,0.0,0.12115,0.24,0
214_1AT3.A,0.06,0.98,0.5171899999999999,0.43,0
215_1AT3.A,0.079,0.98,0.20606999999999998,0.1,1
216_1AT3.A,0.0,0.0,0.09808,0.59,0
217_1AT3.A,0.06,0.98,0.5394,0.235,1
1_1ATN.A,0.0,0.24,0.04985,0.135,0
2_1ATN.A,0.0,0.17,0.02178,0.075,0
3_1ATN.A,0.0,0.04,0.007859999999999999,0.055,0
4_1ATN.A,0.0,0.02,0.06625,0.03,0
5_1ATN.A,0.0,0.08,0.055810000000000005,0.02,0
6_1ATN.A,0.0,0.0,0.0238,0.045,0
7_1ATN.A,0.0,0.0,0.00359,0.005,0
8_1ATN.A,0.0,0.0,0.00247,0.0,0
9_1ATN.A,0.0,0.0,0.0,0.0,0
10_1ATN.A,0.0,0.0,0.0,0.0,0
11_1ATN.A,0.0,0.0,0.0,0.01,0
12_1ATN.A,0.0,0.0,0.0,0.005,0
13_1ATN.A,0.0,0.0,0.0,0.005,0
14_1ATN.A,0.0,0.0,0.00112,0.005,0
15_1ATN.A,0.0,0.0,0.00079,0.01,0
16_1ATN.A,0.0,0.54,0.01875,0.06,0
17_1ATN.A,0.0,0.0,0.0,0.0,0
18_1ATN.A,0.0,0.0,0.00359,0.045,0
19_1ATN.A,0.0,0.0,0.0,0.0,0
20_1ATN.A,0.0,0.0,0.00056,0.0,0
21_1ATN.A,0.0,0.0,0.06984,0.03,0
22_1ATN.A,0.0,0.0,0.019430000000000003,0.005,0
23_1ATN.A,0.0,0.24,0.07612999999999999,0.025,0
24_1ATN.A,0.0,0.62,0.09016,0.02,0
25_1ATN.A,0.0,0.52,0.16393,0.015,0
26_1ATN.A,0.0,0.66,0.06973,0.035,0
27_1ATN.A,0.0,0.0,0.06377999999999999,0.02,0
28_1ATN.A,0.0,0.13,0.14384,0.03,0
29_1ATN.A,0.0,0.0,0.04817,0.025,0
30_1ATN.A,0.0,0.03,0.08489,0.03,0
31_1ATN.A,0.0,0.0,0.0439,0.005,0
32_1ATN.A,0.0,0.0,0.01617,0.19,0
33_1ATN.A,0.0,0.0,0.0,0.01,0
34_1ATN.A,0.0,0.0,0.00528,0.055,0
35_1ATN.A,0.0,0.0,0.00011,0.0,0
36_1ATN.A,0.0,0.0,0.0,0.0,0
37_1ATN.A,0.0,0.02,0.0265,0.115,0
38_1ATN.A,0.024,0.01,0.04795,0.39,0
39_1ATN.A,0.221,0.11,0.15697,0.775,1
40_1ATN.A,0.215,0.02,0.19391,0.72,1
41_1ATN.A,0.128,0.03,0.20940999999999999,0.65,1
42_1ATN.A,0.215,0.04,0.19504000000000002,0.625,1
43_1ATN.A,0.616,0.04,0.30317,0.7,1
44_1ATN.A,0.365,0.15,0.3483,0.715,1
45_1ATN.A,0.64,0.08,0.41713,0.73,1
46_1ATN.A,0.212,0.04,0.41096000000000005,0.61,1
47_1ATN.A,0.28,0.06,0.447,0.395,0
48_1ATN.A,0.06,0.02,0.3108,0.24,0
49_1ATN.A,0.0,0.03,0.25567,0.305,0
50_1ATN.A,0.0,0.05,0.23658,0.115,0
51_1ATN.A,0.0,0.03,0.13059,0.025,0
52_1ATN.A,0.0,0.0,0.02953,0.01,0
53_1ATN.A,0.0,0.0,0.11756,0.125,0
54_1ATN.A,0.0,0.0,0.041319999999999996,0.02,0
55_1ATN.A,0.0,0.0,0.010329999999999999,0.005,0
56_1ATN.A,0.0,0.01,0.10285,0.235,0
57_1ATN.A,0.0,0.02,0.19695,0.22,0
58_1ATN.A,0.0,0.0,0.0025800000000000003,0.0,0
59_1ATN.A,0.0,0.03,0.0411,0.73,0
60_1ATN.A,0.0,0.02,0.128,0.73,1
61_1ATN.A,0.0,0.06,0.19189,0.81,1
62_1ATN.A,0.0,0.04,0.10263,0.86,1
63_1ATN.A,0.0,0.1,0.1453,0.69,1
64_1ATN.A,0.215,0.04,0.18403,0.755,1
65_1ATN.A,0.0,0.0,0.04738,0.145,0
66_1ATN.A,0.0,0.08,0.06973,0.22,0
67_1ATN.A,0.0,0.01,0.0658,0.22,0
68_1ATN.A,0.0,0.03,0.051539999999999996,0.04,0
69_1ATN.A,0.0,0.03,0.05839,0.145,0
70_1ATN.A,0.0,0.0,0.00359,0.0,0
71_1ATN.A,0.0,0.0,0.00314,0.015,0
72_1ATN.A,0.0,0.09,0.08354,0.015,0
74_1ATN.A,0.0,0.66,0.00359,0.035,0
75_1ATN.A,0.0,0.66,0.04772,0.01,0
76_1ATN.A,0.0,0.0,0.03009,0.105,0
77_1ATN.A,0.0,0.06,0.06389,0.05,0
78_1ATN.A,0.0,0.03,0.03762,0.015,0
79_1ATN.A,0.0,0.04,0.04458,0.115,0
80_1ATN.A,0.0,0.02,0.03728,0.01,0
81_1ATN.A,0.0,0.0,0.00865,0.0,0
82_1ATN.A,0.0,0.0,0.0,0.045,0
83_1ATN.A,0.0,0.02,0.06299,0.015,0
84_1ATN.A,0.0,0.02,0.04525,0.0,0
85_1ATN.A,0.0,0.0,0.0,0.0,0
86_1ATN.A,0.0,0.0,0.00011,0.04,0
87_1ATN.A,0.0,0.01,0.21131999999999998,0.045,0
88_1ATN.A,0.0,0.02,0.10004,0.0,0
89_1ATN.A,0.0,0.0,0.0,0.0,0
90_1ATN.A,0.0,0.0,0.0055,0.12,0
91_1ATN.A,0.0,0.01,0.26027,0.14,0
92_1ATN.A,0.0,0.01,0.23826999999999998,0.03,0
93_1ATN.A,0.0,0.01,0.11487,0.035,0
94_1ATN.A,0.0,0.0,0.056929999999999994,0.26,0
95_1ATN.A,0.0,0.05,0.31226,0.02,0
96_1ATN.A,0.0,0.0,0.11262,0.1,0
97_1ATN.A,0.0,0.01,0.12272999999999999,0.0,0
98_1ATN.A,0.0,0.0,0.030539999999999998,0.07,0
99_1ATN.A,0.0,0.02,0.14754,0.08,0
