residue,predus,ispred,dockpred,annotated,vorfip
174_1AHW.A,0.0,0.0,4e-05,0,0.01
175_1AHW.A,0.0,0.0,0.0057399999999999994,0,0.03
176_1AHW.A,0.0,0.0,9e-05,0,0.02
177_1AHW.A,0.0,0.0,0.00027,0,0.0
178_1AHW.A,0.0,0.0,0.00018,0,0.005
179_1AHW.A,0.0,0.0,4e-05,0,0.0
180_1AHW.A,0.0,0.03,0.00164,0,0.075
181_1AHW.A,0.0,0.0,0.00084,0,0.025
182_1AHW.A,0.0,0.01,0.0017800000000000001,0,0.02
183_1AHW.A,0.0,0.01,0.00044,0,0.1
184_1AHW.A,0.0,0.01,0.0010199999999999999,0,0.05
185_1AHW.A,0.0,0.01,0.00156,0,0.045
186_1AHW.A,0.0,0.0,0.002,0,0.0
187_1AHW.A,0.0,0.01,0.00018,0,0.12
188_1AHW.A,0.0,0.01,0.0008900000000000001,0,0.08
189_1AHW.A,0.0,0.01,0.00049,0,0.04
190_1AHW.A,0.0,0.01,0.00173,0,0.04
191_1AHW.A,0.0,0.01,0.0016899999999999999,0,0.025
192_1AHW.A,0.0,0.0,0.0004,0,0.0
193_1AHW.A,0.0,0.0,0.00093,0,0.01
194_1AHW.A,0.0,0.0,0.0,0,0.0
195_1AHW.A,0.0,0.01,0.0012900000000000001,0,0.1
196_1AHW.A,0.0,0.0,0.00022,0,0.085
197_1AHW.A,0.0,0.01,0.0084,0,0.37
198_1AHW.A,0.0,0.0,0.004220000000000001,0,0.285
199_1AHW.A,0.0,0.01,0.01747,0,0.4
200_1AHW.A,0.0,0.01,0.0014199999999999998,0,0.215
201_1AHW.A,0.0,0.01,0.0037799999999999995,0,0.25
202_1AHW.A,0.0,0.03,0.0035600000000000002,0,0.28
203_1AHW.A,0.0,0.03,0.00373,0,0.185
204_1AHW.A,0.0,0.01,0.00316,0,0.25
205_1AHW.A,0.0,0.01,0.00262,0,0.035
206_1AHW.A,0.0,0.04,0.00329,0,0.025
207_1AHW.A,0.0,0.01,0.00329,0,0.13
208_1AHW.A,0.0,0.01,0.00609,0,0.07
209_1AHW.A,0.0,0.0,0.00831,0,0.05
210_1AHW.A,0.0,0.01,0.008490000000000001,0,0.065
211_1AHW.A,0.0,0.01,0.00205,0,0.065
212_1AHW.A,0.0,0.02,0.00911,0,0.125
213_1AHW.A,0.0,0.02,0.00885,0,0.17
214_1AHW.A,0.0,0.05,0.00831,0,0.22
501_1AHW.A,0.0,0.05,0.13867000000000002,0,0.225
502_1AHW.A,0.0,0.0,0.11635,0,0.2
503_1AHW.A,0.0,0.02,0.0052899999999999996,0,0.07
504_1AHW.A,0.0,0.0,0.00107,0,0.08
505_1AHW.A,0.0,0.02,0.00196,0,0.04
506_1AHW.A,0.0,0.0,0.0013800000000000002,0,0.04
507_1AHW.A,0.0,0.08,0.00329,0,0.02
508_1AHW.A,0.0,0.07,0.0010199999999999999,0,0.02
509_1AHW.A,0.0,0.0,0.00205,0,0.01
510_1AHW.A,0.0,0.01,0.0044,0,0.045
511_1AHW.A,0.0,0.01,0.00387,0,0.08
512_1AHW.A,0.0,0.0,0.0036,0,0.04
513_1AHW.A,0.0,0.01,0.00658,0,0.055
514_1AHW.A,0.0,0.01,0.006670000000000001,0,0.025
515_1AHW.A,0.0,0.02,0.00747,0,0.055
516_1AHW.A,0.0,0.01,0.007379999999999999,0,0.095
517_1AHW.A,0.0,0.03,0.01125,0,0.04
518_1AHW.A,0.0,0.0,0.004,0,0.03
519_1AHW.A,0.0,0.01,0.00911,0,0.055
520_1AHW.A,0.0,0.0,0.0008,0,0.005
521_1AHW.A,0.0,0.01,0.00262,0,0.02
522_1AHW.A,0.0,0.0,9e-05,0,0.0
523_1AHW.A,0.0,0.01,0.0028,0,0.045
524_1AHW.A,0.0,0.0,0.00116,0,0.005
525_1AHW.A,0.0,0.03,0.00302,0,0.035
526_1AHW.A,0.0,0.03,0.07272999999999999,0,0.135
527_1AHW.A,0.051,0.0,0.09261,0,0.16
528_1AHW.A,0.051,0.14,0.07331,0,0.38
529_1AHW.A,0.0,0.0,0.0007599999999999999,0,0.0
530_1AHW.A,0.073,0.54,0.13426,1,0.635
531_1AHW.A,0.075,0.98,0.4493,1,0.755
532_1AHW.A,0.258,0.78,0.47018999999999994,1,0.76
533_1AHW.A,0.965,0.82,0.57476,1,0.815
534_1AHW.A,0.0,0.0,0.00018,0,0.0
535_1AHW.A,0.0,0.0,0.029789999999999997,0,0.0
536_1AHW.A,0.0,0.0,0.0,0,0.0
537_1AHW.A,0.0,0.0,0.0,0,0.0
538_1AHW.A,0.0,0.0,0.00036,0,0.015
539_1AHW.A,0.0,0.0,0.00116,0,0.17
540_1AHW.A,0.0,0.09,0.00747,0,0.075
541_1AHW.A,0.0,0.04,0.00974,0,0.18
542_1AHW.A,0.0,0.13,0.02965,0,0.21
543_1AHW.A,0.0,0.07,0.01445,0,0.12
544_1AHW.A,0.0,0.15,0.0052,0,0.14
545_1AHW.A,0.0,0.0,0.00196,0,0.075
546_1AHW.A,0.0,0.03,0.00182,0,0.07
547_1AHW.A,0.0,0.0,0.00782,0,0.04
548_1AHW.A,0.0,0.0,0.0,0,0.0
549_1AHW.A,0.0,0.0,9e-05,0,0.0
550_1AHW.A,0.0,0.0,0.08882999999999999,0,0.34
551_1AHW.A,0.0,0.0,0.00845,0,0.015
552_1AHW.A,0.057,0.89,0.26204,1,0.63
553_1AHW.A,0.051,0.0,0.0028899999999999998,0,0.21
554_1AHW.A,0.051,0.97,0.26911,1,0.68
555_1AHW.A,0.034,0.5,0.21047,1,0.66
556_1AHW.A,0.0,0.6,0.02436,0,0.25
557_1AHW.A,0.0,0.98,0.14898,1,0.545
558_1AHW.A,0.0,0.97,0.04077,0,0.125
559_1AHW.A,0.0,0.77,0.11697,1,0.32
560_1AHW.A,0.0,0.16,0.02441,0,0.065
561_1AHW.A,0.0,0.08,0.00205,0,0.025
562_1AHW.A,0.0,0.25,0.0108,0,0.04
563_1AHW.A,0.0,0.04,0.00605,0,0.035
564_1AHW.A,0.0,0.0,0.0025800000000000003,0,0.025
565_1AHW.A,0.0,0.27,0.024990000000000002,0,0.08
566_1AHW.A,0.0,0.05,0.016,0,0.135
567_1AHW.A,0.0,0.03,0.00805,0,0.015
568_1AHW.A,0.0,0.0,0.009340000000000001,0,0.005
569_1AHW.A,0.0,0.06,0.01267,0,0.055
570_1AHW.A,0.0,0.0,0.0058200000000000005,0,0.01
571_1AHW.A,0.0,0.13,0.00867,0,0.025
572_1AHW.A,0.0,0.53,0.00449,0,0.035
573_1AHW.A,0.0,0.53,0.0052899999999999996,0,0.025
574_1AHW.A,0.0,0.48,0.00285,0,0.15
575_1AHW.A,0.0,0.14,0.0038200000000000005,0,0.115
576_1AHW.A,0.0,0.93,0.0033799999999999998,0,0.03
577_1AHW.A,0.0,0.79,0.0032,0,0.035
578_1AHW.A,0.0,0.0,0.00151,0,0.01
579_1AHW.A,0.0,0.0,4e-05,0,0.0
580_1AHW.A,0.0,0.43,0.00507,0,0.04
581_1AHW.A,0.0,0.0,9e-05,0,0.0
582_1AHW.A,0.0,0.07,0.010579999999999999,0,0.09
583_1AHW.A,0.0,0.0,0.0012900000000000001,0,0.0
584_1AHW.A,0.0,0.0,0.00987,0,0.025
585_1AHW.A,0.0,0.04,0.00943,0,0.05
586_1AHW.A,0.0,0.0,0.0025800000000000003,0,0.0
587_1AHW.A,0.0,0.01,0.00458,0,0.005
588_1AHW.A,0.0,0.01,0.00987,0,0.05
589_1AHW.A,0.0,0.01,0.006670000000000001,0,0.02
590_1AHW.A,0.0,0.0,0.00049,0,0.01
591_1AHW.A,0.0,0.01,0.00596,0,0.025
592_1AHW.A,0.0,0.0,0.00049,0,0.025
593_1AHW.A,0.0,0.05,0.00022,0,0.22
594_1AHW.A,0.0,0.0,0.0,0,0.01
595_1AHW.A,0.122,0.0,0.00013000000000000002,0,0.175
596_1AHW.A,0.0,0.0,0.0,0,0.0
597_1AHW.A,0.0,0.0,0.0,0,0.0
598_1AHW.A,0.0,0.0,0.18272,0,0.205
599_1AHW.A,0.0,0.0,0.20611,0,0.25
600_1AHW.A,0.569,0.94,0.65158,1,0.595
601_1AHW.A,0.706,0.92,0.7622399999999999,1,0.585
602_1AHW.A,0.929,0.87,1.0,1,0.77
603_1AHW.A,1.0,0.0,0.3899,0,0.39
604_1AHW.A,0.0,0.0,0.00836,0,0.005
605_1AHW.A,0.569,0.0,0.21691,0,0.31
606_1AHW.A,0.377,0.95,0.14812999999999998,0,0.26
607_1AHW.A,0.20199999999999999,0.0,0.0036,0,0.09
608_1AHW.A,0.0,0.0,0.0008900000000000001,0,0.03
609_1AHW.A,0.0,0.11,0.0019100000000000002,0,0.175
610_1AHW.A,0.0,0.02,0.00058,0,0.115
611_1AHW.A,0.0,0.0,4e-05,0,0.0
612_1AHW.A,0.0,0.02,0.0008900000000000001,0,0.115
613_1AHW.A,0.0,0.0,0.0004,0,0.0
614_1AHW.A,0.0,0.0,0.00329,0,0.015
615_1AHW.A,0.0,0.0,0.0044,0,0.005
616_1AHW.A,0.0,0.01,0.0072900000000000005,0,0.03
617_1AHW.A,0.0,0.01,0.006940000000000001,0,0.035
618_1AHW.A,0.0,0.01,0.00471,0,0.045
619_1AHW.A,0.0,0.01,0.0049299999999999995,0,0.085
620_1AHW.A,0.0,0.01,0.0035600000000000002,0,0.03
621_1AHW.A,0.0,0.01,0.00196,0,0.005
622_1AHW.A,0.0,0.01,0.0024,0,0.01
623_1AHW.A,0.0,0.0,0.0016,0,0.025
624_1AHW.A,0.0,0.01,0.00209,0,0.035
625_1AHW.A,0.0,0.0,0.0008,0,0.02
626_1AHW.A,0.0,0.0,0.00196,0,0.05
627_1AHW.A,0.0,0.0,0.0022199999999999998,0,0.01
628_1AHW.A,0.0,0.0,0.0012,0,0.015
629_1AHW.A,0.0,0.03,0.0068,0,0.1
630_1AHW.A,0.0,0.24,0.008490000000000001,0,0.11
631_1AHW.A,0.0,0.13,0.01138,0,0.175
632_1AHW.A,0.0,0.03,0.01289,0,0.175
633_1AHW.A,0.0,0.01,0.01014,0,0.095
634_1AHW.A,0.0,0.01,0.00502,0,0.08
635_1AHW.A,0.0,0.02,0.007379999999999999,0,0.155
636_1AHW.A,0.0,0.01,0.0028899999999999998,0,0.08
637_1AHW.A,0.0,0.02,0.00373,0,0.08
638_1AHW.A,0.0,0.01,0.0044,0,0.08
639_1AHW.A,0.0,0.16,0.0033299999999999996,0,0.08
640_1AHW.A,0.0,0.0,0.00262,0,0.05
641_1AHW.A,0.0,0.0,9e-05,0,0.09
642_1AHW.A,0.0,0.0,0.00018,0,0.0
643_1AHW.A,0.0,0.0,0.0,0,0.0
644_1AHW.A,0.0,0.0,0.0,0,0.0
645_1AHW.A,0.0,0.0,0.0,0,0.0
646_1AHW.A,0.0,0.0,0.0,0,0.035
647_1AHW.A,0.0,0.07,0.00147,0,0.045
648_1AHW.A,0.0,0.01,0.00173,0,0.04
649_1AHW.A,0.0,0.0,0.00027,0,0.0
650_1AHW.A,0.0,0.0,0.00658,0,0.015
651_1AHW.A,0.0,0.0,0.00022,0,0.005
652_1AHW.A,0.0,0.01,0.0038200000000000005,0,0.115
653_1AHW.A,0.0,0.01,0.00049,0,0.13
654_1AHW.A,0.0,0.0,0.00027,0,0.07
655_1AHW.A,0.0,0.01,0.00107,0,0.06
656_1AHW.A,0.0,0.0,0.0008,0,0.085
657_1AHW.A,0.0,0.01,0.00124,0,0.01
658_1AHW.A,0.0,0.0,0.00027,0,0.02
659_1AHW.A,0.0,0.0,0.0012,0,0.01
660_1AHW.A,0.0,0.01,0.00231,0,0.015
661_1AHW.A,0.0,0.01,0.0032,0,0.05
662_1AHW.A,0.0,0.02,0.0033799999999999998,0,0.065
663_1AHW.A,0.0,0.03,0.00173,0,0.035
664_1AHW.A,0.0,0.11,0.0036899999999999997,0,0.065
665_1AHW.A,0.0,0.02,0.0028,0,0.075
666_1AHW.A,0.0,0.03,0.0011099999999999999,0,0.09
667_1AHW.A,0.0,0.08,0.0007099999999999999,0,0.175
668_1AHW.A,0.0,0.0,0.00027,0,0.17
669_1AHW.A,0.0,0.11,0.00062,0,0.28
670_1AHW.A,0.0,0.0,0.00031,0,0.025
671_1AHW.A,0.0,0.28,0.00725,0,0.2
672_1AHW.A,0.0,0.04,0.00996,0,0.12
673_1AHW.A,0.0,0.06,0.01769,0,0.16
674_1AHW.A,0.0,0.03,0.02192,0,0.135
675_1AHW.A,0.0,0.26,0.01445,0,0.095
676_1AHW.A,0.0,0.03,0.013340000000000001,0,0.05
677_1AHW.A,0.0,0.01,0.01045,0,0.065
678_1AHW.A,0.0,0.01,0.00182,0,0.035
679_1AHW.A,0.0,0.05,0.0108,0,0.1
680_1AHW.A,0.0,0.0,0.0004,0,0.03
681_1AHW.A,0.0,0.0,0.00027,0,0.08
682_1AHW.A,0.0,0.0,0.0,0,0.0
683_1AHW.A,0.0,0.0,4e-05,0,0.015
684_1AHW.A,0.0,0.0,0.0,0,0.0
685_1AHW.A,0.0,0.0,0.00027,0,0.0
686_1AHW.A,0.0,0.01,0.00084,0,0.11
687_1AHW.A,0.0,0.0,0.0007099999999999999,0,0.06
688_1AHW.A,0.0,0.01,0.00196,0,0.03
689_1AHW.A,0.0,0.01,0.00636,0,0.06
690_1AHW.A,0.0,0.01,0.00498,0,0.095
691_1AHW.A,0.0,0.01,0.00124,0,0.04
692_1AHW.A,0.0,0.01,0.01014,0,0.065
693_1AHW.A,0.0,0.01,0.00974,0,0.125
694_1AHW.A,0.0,0.01,0.00702,0,0.115
695_1AHW.A,0.0,0.01,0.0038200000000000005,0,0.02
696_1AHW.A,0.0,0.01,0.00262,0,0.025
697_1AHW.A,0.0,0.0,0.0007599999999999999,0,0.015
698_1AHW.A,0.0,0.01,0.00022,0,0.01
699_1AHW.A,0.0,0.0,0.0,0,0.0
700_1AHW.A,0.0,0.0,0.0004,0,0.0
701_1AHW.A,0.0,0.0,0.0,0,0.0
702_1AHW.A,0.0,0.01,0.00027,0,0.03
703_1AHW.A,0.0,0.0,0.00022,0,0.0
704_1AHW.A,0.0,0.01,0.00227,0,0.015
705_1AHW.A,0.0,0.01,0.0025800000000000003,0,0.03
706_1AHW.A,0.0,0.01,0.0034200000000000003,0,0.025
707_1AHW.A,0.0,0.01,0.00413,0,0.05
708_1AHW.A,0.0,0.01,0.0022199999999999998,0,0.03
709_1AHW.A,0.0,0.01,0.00227,0,0.045
710_1AHW.A,0.0,0.01,0.0012,0,0.005
711_1AHW.A,0.0,0.01,0.0012,0,0.015
712_1AHW.A,0.0,0.01,0.00156,0,0.02
713_1AHW.A,0.0,0.01,0.0046700000000000005,0,0.04
714_1AHW.A,0.0,0.02,0.00645,0,0.055
1_1AK4.A,0.0,0.5,0.1364,0,0.21
2_1AK4.A,0.0,0.3,0.11405,0,0.075
3_1AK4.A,0.0,0.08,0.07098,0,0.07
4_1AK4.A,0.083,0.0,0.030119999999999997,0,0.025
5_1AK4.A,0.036000000000000004,0.0,0.014480000000000002,0,0.0
6_1AK4.A,0.0,0.0,0.00029,0,0.0
7_1AK4.A,0.027000000000000003,0.0,0.06484,0,0.085
8_1AK4.A,0.0,0.0,0.00029,0,0.0
9_1AK4.A,0.0,0.1,0.059660000000000005,0,0.045
10_1AK4.A,0.0,0.0,0.01535,0,0.015
11_1AK4.A,0.0,0.0,0.02245,0,0.01
12_1AK4.A,0.0,0.0,0.0471,0,0.015
13_1AK4.A,0.0,0.05,0.06916,0,0.06
14_1AK4.A,0.0,0.01,0.07779,0,0.035
15_1AK4.A,0.0,0.03,0.12067,0,0.03
16_1AK4.A,0.0,0.01,0.127,0,0.035
17_1AK4.A,0.0,0.01,0.12662,0,0.04
18_1AK4.A,0.0,0.04,0.0754,0,0.025
19_1AK4.A,0.0,0.05,0.09343,0,0.105
20_1AK4.A,0.0,0.0,0.0023,0,0.025
21_1AK4.A,0.0,0.0,0.00902,0,0.065
22_1AK4.A,0.0,0.0,0.00018999999999999998,0,0.0
23_1AK4.A,0.0,0.08,0.06062000000000001,0,0.05
24_1AK4.A,0.0,0.0,0.0009599999999999999,0,0.0
25_1AK4.A,0.0,0.0,0.06408,0,0.02
26_1AK4.A,0.0,0.04,0.056979999999999996,0,0.035
27_1AK4.A,0.0,0.19,0.11740999999999999,0,0.05
28_1AK4.A,0.0,0.06,0.13372,0,0.04
29_1AK4.A,0.0,0.0,0.00403,0,0.0
30_1AK4.A,0.0,0.21,0.09305,0,0.01
31_1AK4.A,0.0,0.07,0.14072,0,0.045
32_1AK4.A,0.0,0.0,0.00037999999999999997,0,0.0
33_1AK4.A,0.0,0.0,0.005370000000000001,0,0.025
34_1AK4.A,0.0,0.04,0.10859,0,0.07
35_1AK4.A,0.0,0.0,0.00201,0,0.0
36_1AK4.A,0.0,0.0,0.0,0,0.0
37_1AK4.A,0.272,0.0,0.06005,0,0.07
38_1AK4.A,0.0,0.0,0.0048,0,0.0
39_1AK4.A,0.0,0.0,0.02331,0,0.0
40_1AK4.A,0.0,0.0,0.03271,0,0.01
41_1AK4.A,0.022000000000000002,0.04,0.12739,0,0.015
42_1AK4.A,0.022000000000000002,0.05,0.21361999999999998,0,0.02
43_1AK4.A,0.0,0.4,0.25314000000000003,0,0.055
44_1AK4.A,0.0,0.42,0.42657,0,0.045
45_1AK4.A,0.0,0.36,0.52058,0,0.03
46_1AK4.A,0.027000000000000003,0.32,0.56643,0,0.07
47_1AK4.A,0.022000000000000002,0.05,0.28729,0,0.065
48_1AK4.A,0.0,0.0,0.0612,0,0.005
49_1AK4.A,0.0,0.06,0.35491999999999996,0,0.105
50_1AK4.A,0.0,0.02,0.25755,0,0.06
51_1AK4.A,0.0,0.0,0.1599,0,0.055
52_1AK4.A,0.032,0.02,0.05276,0,0.02
53_1AK4.A,0.0,0.0,0.00585,0,0.0
54_1AK4.A,0.09300000000000001,0.62,0.07587999999999999,0,0.4
55_1AK4.A,0.036000000000000004,0.61,0.4354,1,0.74
56_1AK4.A,0.0,0.0,0.0009599999999999999,0,0.0
57_1AK4.A,0.0,0.0,0.44652,0,0.345
58_1AK4.A,0.0,0.12,0.42417,0,0.215
59_1AK4.A,0.0,0.13,0.6119899999999999,0,0.325
60_1AK4.A,0.0,0.19,0.80307,1,0.715
61_1AK4.A,0.0,0.0,0.04777,0,0.53
62_1AK4.A,0.0,0.0,0.0001,0,0.0
63_1AK4.A,0.0,0.0,0.11175,1,0.745
64_1AK4.A,0.0,0.0,0.0,0,0.0
65_1AK4.A,0.0,0.0,0.00086,0,0.0
66_1AK4.A,0.0,0.0,0.01065,0,0.01
67_1AK4.A,0.078,0.0,0.3601,0,0.055
68_1AK4.A,0.295,0.59,0.35126999999999997,0,0.025
69_1AK4.A,0.0,0.65,0.26408000000000004,0,0.375
70_1AK4.A,0.19899999999999998,0.13,0.3529,0,0.26
71_1AK4.A,1.0,0.85,0.174,1,0.655
72_1AK4.A,0.42200000000000004,0.93,0.12153,1,0.665
73_1AK4.A,0.0,0.91,0.17276,1,0.64
74_1AK4.A,0.42200000000000004,0.97,0.039619999999999995,0,0.205
75_1AK4.A,0.0,0.0,0.02945,0,0.075
76_1AK4.A,0.054000000000000006,0.49,0.40307,0,0.035
77_1AK4.A,0.0,0.0,0.059860000000000003,0,0.005
78_1AK4.A,0.044000000000000004,0.32,0.20374,0,0.055
79_1AK4.A,0.433,0.19,0.25583,0,0.04
80_1AK4.A,0.303,0.15,0.26091,0,0.075
81_1AK4.A,0.578,0.15,0.22455999999999998,0,0.13
82_1AK4.A,0.19699999999999998,0.42,0.09736,0,0.11
83_1AK4.A,0.0,0.0,0.05209,0,0.01
84_1AK4.A,0.272,0.09,0.13094,0,0.045
85_1AK4.A,0.055999999999999994,0.0,0.17592,0,0.035
86_1AK4.A,0.0,0.15,0.1459,0,0.055
87_1AK4.A,0.0,0.21,0.17332999999999998,0,0.145
88_1AK4.A,0.055999999999999994,0.4,0.25592,0,0.17
89_1AK4.A,0.0,0.17,0.19933,0,0.09
90_1AK4.A,0.0,0.05,0.08173,0,0.115
91_1AK4.A,0.055999999999999994,0.21,0.174,0,0.175
92_1AK4.A,0.0,0.0,0.00336,0,0.025
93_1AK4.A,0.022000000000000002,0.05,0.13448,0,0.07
94_1AK4.A,0.0,0.0,0.10427,0,0.03
95_1AK4.A,0.0,0.06,0.17362,0,0.025
96_1AK4.A,0.0,0.0,0.050460000000000005,0,0.035
97_1AK4.A,0.0,0.0,0.04969,0,0.005
98_1AK4.A,0.0,0.0,0.00047999999999999996,0,0.0
99_1AK4.A,0.0,0.0,0.0001,0,0.0
100_1AK4.A,0.0,0.0,0.00317,0,0.0
101_1AK4.A,0.0,0.0,0.05516,0,0.65
102_1AK4.A,0.055999999999999994,0.68,0.18101,1,0.66
103_1AK4.A,0.32899999999999996,0.92,0.23424,0,0.72
104_1AK4.A,0.11900000000000001,0.85,0.22205999999999998,0,0.235
105_1AK4.A,0.083,0.39,0.25803000000000004,0,0.125
106_1AK4.A,0.022000000000000002,0.31,0.16921,0,0.02
107_1AK4.A,0.044000000000000004,0.56,0.06906,0,0.345
108_1AK4.A,0.0,0.0,0.0021100000000000003,0,0.0
109_1AK4.A,0.0,0.0,0.0016300000000000002,0,0.1
110_1AK4.A,0.0,0.0,0.00029,0,0.195
111_1AK4.A,0.0,0.0,0.06436,1,0.595
112_1AK4.A,0.0,0.0,0.00134,0,0.0
113_1AK4.A,0.0,0.0,0.04336,0,0.59
114_1AK4.A,0.0,0.0,0.0,0,0.0
115_1AK4.A,0.0,0.0,0.00403,0,0.0
116_1AK4.A,0.0,0.0,0.18149,0,0.055
117_1AK4.A,0.055999999999999994,0.11,0.36566,0,0.025
118_1AK4.A,0.272,0.07,0.49946999999999997,0,0.11
119_1AK4.A,0.0,0.0,0.19482,0,0.145
120_1AK4.A,0.626,0.07,0.56835,0,0.26
121_1AK4.A,0.965,0.97,1.0,1,0.69
122_1AK4.A,0.435,0.0,0.19472,0,0.635
123_1AK4.A,0.122,0.33,0.20085999999999998,0,0.155
124_1AK4.A,0.32899999999999996,0.39,0.24086,0,0.13
125_1AK4.A,0.244,0.63,0.54005,0,0.42
126_1AK4.A,0.19699999999999998,0.9,0.19559,0,0.74
127_1AK4.A,0.0,0.0,0.00115,0,0.0
128_1AK4.A,0.0,0.0,0.01381,0,0.075
129_1AK4.A,0.0,0.0,0.00018999999999999998,0,0.0
130_1AK4.A,0.0,0.0,0.00911,0,0.0
131_1AK4.A,0.0,0.17,0.1036,0,0.06
132_1AK4.A,0.0,0.0,0.05113,0,0.05
133_1AK4.A,0.0,0.13,0.08422,0,0.06
134_1AK4.A,0.0,0.22,0.10157999999999999,0,0.045
135_1AK4.A,0.0,0.0,0.042210000000000004,0,0.03
136_1AK4.A,0.0,0.14,0.10293,0,0.06
137_1AK4.A,0.0,0.05,0.13707,0,0.1
138_1AK4.A,0.0,0.0,0.06838999999999999,0,0.065
139_1AK4.A,0.0,0.0,0.00249,0,0.0
140_1AK4.A,0.0,0.05,0.17976,0,0.04
141_1AK4.A,0.0,0.02,0.08336,0,0.065
142_1AK4.A,0.0,0.0,0.00288,0,0.0
143_1AK4.A,0.0,0.08,0.17592,0,0.08
144_1AK4.A,0.0,0.13,0.25966,0,0.205
145_1AK4.A,0.0,0.04,0.1341,0,0.06
146_1AK4.A,0.0,0.04,0.0823,0,0.08
147_1AK4.A,0.0,0.08,0.11089,0,0.16
148_1AK4.A,0.0,0.25,0.91309,0,0.475
149_1AK4.A,0.0,0.43,0.42427,0,0.535
150_1AK4.A,0.0,0.0,0.0495,0,0.065
151_1AK4.A,0.0,0.12,0.14715,0,0.215
152_1AK4.A,0.0,0.03,0.03789,0,0.075
153_1AK4.A,0.0,0.01,0.10005,0,0.11
154_1AK4.A,0.0,0.01,0.10282999999999999,0,0.085
155_1AK4.A,0.0,0.02,0.11510999999999999,0,0.185
156_1AK4.A,0.0,0.0,0.0048,0,0.005
157_1AK4.A,0.0,0.01,0.07329,0,0.06
158_1AK4.A,0.0,0.0,0.021769999999999998,0,0.0
159_1AK4.A,0.0,0.02,0.09141,0,0.025
160_1AK4.A,0.0,0.09,0.10157999999999999,0,0.06
161_1AK4.A,0.027000000000000003,0.0,0.0635,0,0.05
162_1AK4.A,0.0,0.0,0.05429,0,0.02
163_1AK4.A,0.044000000000000004,0.17,0.1036,0,0.02
164_1AK4.A,0.032,0.37,0.06034,0,0.115
165_1AK4.A,0.036000000000000004,0.92,0.11233,0,0.175
17_1AT3.A,0.0,0.55,0.08407,0,0.14
18_1AT3.A,0.0,0.29,0.060070000000000005,0,0.085
19_1AT3.A,0.0,0.0,0.03979,0,0.045
20_1AT3.A,0.0,0.51,0.08206000000000001,0,0.05
21_1AT3.A,0.0,0.0,0.00395,0,0.0
22_1AT3.A,0.0,0.0,0.08438,0,0.075
23_1AT3.A,0.0,0.0,0.0,0,0.0
24_1AT3.A,0.0,0.0,0.0,0,0.0
25_1AT3.A,0.0,0.0,0.0,0,0.0
26_1AT3.A,0.0,0.0,0.00031,0,0.0
27_1AT3.A,0.0,0.0,0.0,0,0.0
28_1AT3.A,0.0,0.0,8e-05,0,0.0
29_1AT3.A,0.0,0.0,0.01959,0,0.01
30_1AT3.A,0.0,0.0,0.055889999999999995,0,0.07
31_1AT3.A,0.0,0.54,0.09436,0,0.155
32_1AT3.A,0.0,0.38,0.06201,0,0.085
33_1AT3.A,0.0,0.36,0.09715,0,0.16
34_1AT3.A,0.0,0.0,0.058910000000000004,0,0.105
35_1AT3.A,0.0,0.91,0.17673,0,0.3
36_1AT3.A,0.0,0.2,0.09514,0,0.215
37_1AT3.A,0.0,0.92,0.17332,0,0.235
38_1AT3.A,0.0,0.0,0.08972000000000001,0,0.165
39_1AT3.A,0.0,0.47,0.01719,0,0.09
40_1AT3.A,0.0,0.0,0.0154,0,0.02
41_1AT3.A,0.0,0.32,0.0418,0,0.055
42_1AT3.A,0.0,0.67,0.04521,0,0.135
43_1AT3.A,0.0,0.8,0.055889999999999995,0,0.09
44_1AT3.A,0.0,0.74,0.01804,0,0.06
45_1AT3.A,0.0,0.0,8e-05,0,0.0
46_1AT3.A,0.0,0.59,0.04374,0,0.08
47_1AT3.A,0.0,0.95,0.012,0,0.065
48_1AT3.A,0.0,0.0,0.00039,0,0.0
49_1AT3.A,0.0,0.0,0.01966,0,0.06
50_1AT3.A,0.0,0.65,0.03058,0,0.055
51_1AT3.A,0.0,0.59,0.01966,0,0.06
52_1AT3.A,0.0,0.88,0.04459,0,0.135
53_1AT3.A,0.0,0.48,0.05566,0,0.13
54_1AT3.A,0.0,0.83,0.04722,0,0.065
55_1AT3.A,0.0,0.0,0.00735,0,0.0
56_1AT3.A,0.0,0.95,0.02694,0,0.055
57_1AT3.A,0.0,0.0,0.00045999999999999996,0,0.0
58_1AT3.A,0.0,0.0,0.00898,0,0.055
59_1AT3.A,0.0,0.0,0.00031,0,0.0
60_1AT3.A,0.0,0.98,0.11287,0,0.26
61_1AT3.A,0.0,0.87,0.0987,0,0.26
62_1AT3.A,0.0,0.46,0.14987,0,0.225
63_1AT3.A,0.0,0.58,0.07161000000000001,0,0.14
64_1AT3.A,0.0,0.17,0.15266,0,0.405
65_1AT3.A,0.0,0.0,0.0048,0,0.0
66_1AT3.A,0.0,0.09,0.06348,0,0.085
67_1AT3.A,0.0,0.0,0.00015,0,0.0
68_1AT3.A,0.0,0.0,0.0007,0,0.0
69_1AT3.A,0.0,0.26,0.0531,0,0.06
70_1AT3.A,0.0,0.0,0.00519,0,0.03
71_1AT3.A,0.0,0.0,0.00983,0,0.015
72_1AT3.A,0.0,0.0,0.00387,0,0.015
73_1AT3.A,0.0,0.0,0.0089,0,0.025
