residue	predus	ispred	dockpred	annotated	rfscore	logreg
92_1B9M.A	0.0	0.98	0.33729	1	0.435376	0.659093
99_1B9M.A	0.307	0.76	0.17371	1	0.315494	0.359017
100_1B9M.A	0.515	0.99	0.41454	1	0.713827	0.738793
103_1B9M.A	0.208	0.57	0.39616	1	0.337957	0.341306
106_1B9M.A	0.0	0.03	0.15649	1	0.046044	0.031206
107_1B9M.A	0.0	0.02	0.06504	1	0.021371	0.023139
109_1B9M.A	0.0	0.0	0.05096	1	0.029104	0.020647
111_1B9M.A	0.0	0.85	0.2918	1	0.383754	0.509422
112_1B9M.A	0.208	0.96	0.37743	1	0.517539	0.679001
114_1B9M.A	0.038	0.9	0.42757	1	0.180777	0.65346
118_1B9M.A	0.098	0.74	0.26958	1	0.225934	0.396914
122_1B9M.A	0.208	0.46	0.28551	1	0.177239	0.198393
123_1B9M.A	0.208	0.51	0.22478	1	0.225282	0.199701
124_1B9M.A	0.514	0.8	0.21291	1	0.244097	0.433451
125_1B9M.A	0.0	0.94	0.1715	1	0.367181	0.50501
126_1B9M.A	0.0	0.97	0.20244	1	0.493118	0.55572
170_1B9M.A	0.0	0.84	0.18185	1	0.30839	0.419636
183_1B9M.A	0.0	0.94	0.30971	1	0.386893	0.605377
254_1B9M.A	0.0	0.61	0.49482	1	0.202581	0.43467
258_1B9M.A	0.0	0.0	0.12484	1	0.046213	0.025548
259_1B9M.A	0.0	0.76	0.13287	1	0.22648	0.31676
260_1B9M.A	0.0	0.9	0.18022	1	0.382193	0.473982
262_1B9M.A	0.0	0.91	0.48168	1	0.423015	0.694867
25_1BGX.H	0.037	0.08	0.07081	1	0.015619	0.056042
53_1BGX.H	0.0	0.96	0.80924	1	0.553964	0.377112
55_1BGX.H	0.0	0.95	0.04581	1	0.222152	0.304485
56_1BGX.H	0.0	0.98	0.38946	1	0.474379	0.351267
57_1BGX.H	0.0	0.72	0.1444	1	0.226269	0.199654
61_1BGX.H	0.0	0.2	0.03791	1	0.047535	0.057941
63_1BGX.H	0.0	0.08	0.11567	1	0.04287	0.044286
64_1BGX.H	0.0	0.02	0.00709	1	0.009402	0.036581
67_1BGX.H	0.0	0.01	0.00218	1	0.006267	0.035605
97_1BGX.H	1.0	0.97	0.98009	1	0.793849	0.998845
98_1BGX.H	0.303	0.77	0.80911	1	0.735185	0.763985
99_1BGX.H	0.667	0.75	0.88165	1	0.561537	0.977271
100_1BGX.H	0.76	0.91	0.86556	1	0.615298	0.992153
101_1BGX.H	1.0	0.99	0.48746	1	0.544445	0.998671
103_1BGX.H	0.285	0.67	0.22089	1	0.336832	0.635209
105_1BGX.H	0.131	0.0	0.02091	1	0.037689	0.084838
532_1BGX.H	0.217	0.82	0.57627	1	0.349908	0.645115
534_1BGX.H	0.406	0.0	0.30515	1	0.263706	0.426722
541_1BGX.H	0.0	0.06	0.01245	1	0.012423	0.040529
546_1BGX.H	0.079	0.25	0.18821	1	0.139245	0.115804
549_1BGX.H	0.061	0.77	0.45755	1	0.279292	0.332234
550_1BGX.H	0.255	0.66	0.39465	1	0.472911	0.594163
554_1BGX.H	0.0	0.04	0.22243	1	0.05063	0.041701
556_1BGX.H	0.0	0.19	0.43773	1	0.142332	0.065457
557_1BGX.H	0.0	0.16	0.2368	1	0.147123	0.056493
558_1BGX.H	0.0	0.03	0.09417	1	0.035056	0.03876
560_1BGX.H	0.0	0.02	0.05418	1	0.022312	0.037235
579_1BGX.H	0.0	0.01	0.00704	1	0.00837	0.035671
591_1BGX.H	0.406	0.86	0.72298	1	0.659705	0.892335
592_1BGX.H	0.13	0.6	0.43055	1	0.226654	0.341196
593_1BGX.H	0.079	0.29	0.25716	1	0.192265	0.129956
14_1BI7.A	0.0	0.02	0.05221	1	0.019912	0.093263
15_1BI7.A	0.0	0.01	0.02731	1	0.007999	0.091538
16_1BI7.A	0.0	0.01	0.06528	1	0.013889	0.083689
17_1BI7.A	0.0	0.01	0.04403	1	0.014849	0.088004
18_1BI7.A	0.0	0.01	0.05476	1	0.015687	0.085801
19_1BI7.A	0.0	0.0	0.02972	1	0.016188	0.084229
28_1BI7.A	0.0	0.0	0.01665	1	0.019184	0.086875
29_1BI7.A	0.0	0.01	0.06448	1	0.013889	0.083848
31_1BI7.A	0.304	0.01	0.12311	1	0.083856	0.093768
33_1BI7.A	0.304	0.03	0.06258	1	0.076741	0.125444
36_1BI7.A	0.304	0.02	0.11179	1	0.098085	0.103941
37_1BI7.A	0.282	0.0	0.08682	1	0.103748	0.092842
39_1BI7.A	0.304	0.01	0.1218	1	0.093856	0.094056
102_1BI7.A	0.0	0.02	0.09259	1	0.033255	0.084795
103_1BI7.A	0.0	0.02	0.04089	1	0.019933	0.09577
104_1BI7.A	0.0	0.07	0.02271	1	0.013052	0.145154
106_1BI7.A	0.0	0.01	0.03038	1	0.011642	0.09088
107_1BI7.A	0.0	0.01	0.04608	1	0.014928	0.087579
110_1BI7.A	0.0	0.01	0.07448	1	0.022004	0.081882
111_1BI7.A	0.0	0.01	0.05878	1	0.015617	0.084988
149_1BI7.A	0.0	0.0	0.02351	1	0.015761	0.085477
155_1BI7.A	0.0	0.03	0.0977	1	0.037717	0.090533
166_1BI7.A	0.0	0.11	0.04483	1	0.025159	0.183863
167_1BI7.A	0.0	0.04	0.05418	1	0.019843	0.108173
168_1BI7.A	0.282	0.06	0.10062	1	0.080932	0.141223
4_1BJN.A	0.0	0.91	0.75759	1	0.501957	0.804901
6_1BJN.A	0.0	0.62	0.65583	1	0.252207	0.522463
11_1BJN.A	0.0	0.96	0.84875	1	0.542486	0.877695
12_1BJN.A	0.0	0.96	0.37298	1	0.466674	0.468074
13_1BJN.A	0.0	0.81	0.31691	1	0.310822	0.303736
14_1BJN.A	0.0	0.78	0.50252	1	0.265605	0.474597
19_1BJN.A	0.0	0.98	0.69338	1	0.580947	0.793477
23_1BJN.A	0.279	0.98	0.72641	1	0.531979	0.869218
26_1BJN.A	0.608	0.98	0.77076	1	0.526719	0.928518
27_1BJN.A	0.987	0.98	0.47772	1	0.605355	0.860336
32_1BJN.A	0.987	0.98	0.01667	1	0.705145	0.446296
37_1BJN.A	0.43	0.93	0.8613	1	0.681351	0.927934
38_1BJN.A	0.46	0.97	0.40333	1	0.484793	0.668112
39_1BJN.A	0.46	0.95	0.07604	1	0.485654	0.309037
41_1BJN.A	0.43	0.0	0.19652	1	0.222232	0.03939
74_1BJN.A	0.0	0.88	0.33995	1	0.383054	0.373811
109_1BJN.A	0.0	0.89	0.15763	1	0.369955	0.21588
112_1BJN.A	0.0	0.93	0.21947	1	0.532197	0.289894
113_1BJN.A	0.0	0.95	0.18315	1	0.431301	0.269822
197_1BJN.A	0.0	0.92	0.27739	1	0.488473	0.338341
203_1BJN.A	0.0	0.89	0.73166	1	0.455578	0.775956
220_1BJN.A	0.0	0.96	0.37205	1	0.451182	0.467052
221_1BJN.A	0.0	0.87	0.28635	1	0.38796	0.313754
222_1BJN.A	0.0	0.0	0.24498	1	0.096004	0.026587
223_1BJN.A	0.279	0.95	0.33018	1	0.527251	0.513843
224_1BJN.A	0.269	0.98	0.43657	1	0.523996	0.645915
238_1BJN.A	0.608	0.93	0.49048	1	0.497883	0.764292
239_1BJN.A	0.46	0.81	0.44037	1	0.347612	0.593486
240_1BJN.A	0.118	0.98	0.40817	1	0.384769	0.564168
241_1BJN.A	0.0	0.0	0.1852	1	0.103317	0.020551
248_1BJN.A	0.0	0.0	0.34242	1	0.092463	0.040288
323_1BJN.A	0.0	0.58	0.9574	1	0.265114	0.785666
17_1BKD.R	0.0	0.6	0.11344	1	0.106609	0.119763
25_1BKD.R	0.171	0.0	0.08936	1	0.061103	0.136385
30_1BKD.R	0.081	0.05	0.2101	1	0.051359	0.170323
31_1BKD.R	0.091	0.09	0.33003	1	0.052062	0.281219
32_1BKD.R	1.0	0.61	0.21592	1	0.285861	0.919784
34_1BKD.R	0.303	0.99	0.55505	1	0.555145	0.830858
37_1BKD.R	0.465	0.54	0.36823	1	0.281104	0.735421
40_1BKD.R	0.465	0.68	0.57819	1	0.362622	0.893785
54_1BKD.R	0.131	0.0	0.18669	1	0.053263	0.177476
57_1BKD.R	0.131	0.03	0.22482	1	0.068942	0.20928
59_1BKD.R	0.014	0.78	0.28027	1	0.197039	0.266437
60_1BKD.R	0.131	0.99	0.41452	1	0.443102	0.559088
61_1BKD.R	0.285	0.75	0.93237	1	0.723746	0.95999
63_1BKD.R	0.171	0.98	0.38334	1	0.594128	0.559125
64_1BKD.R	0.377	0.25	1.0	1	0.411803	0.971428
65_1BKD.R	0.285	0.21	0.13251	1	0.180668	0.259882
67_1BKD.R	0.377	0.4	0.94575	1	0.606794	0.966642
68_1BKD.R	0.171	0.05	0.01773	1	0.040206	0.103663
69_1BKD.R	0.194	0.07	0.09184	1	0.065057	0.155028
70_1BKD.R	0.131	0.27	0.80274	1	0.292203	0.834933
71_1BKD.R	0.173	0.03	0.90361	1	0.235289	0.891846
73_1BKD.R	0.0	0.07	0.16254	1	0.045692	0.107387
95_1BKD.R	0.0	0.09	0.01679	1	0.012339	0.056942
102_1BKD.R	0.0	0.01	0.03023	1	0.012429	0.057509
103_1BKD.R	0.0	0.0	0.01645	1	0.019235	0.053665
582_1BML.A	0.155	0.05	0.68918	1	0.230215	0.728114
605_1BML.A	0.0	0.0	0.03287	1	0.024977	0.049812
606_1BML.A	0.0	0.04	0.19071	1	0.053871	0.108932
609_1BML.A	0.0	0.02	0.15804	1	0.045023	0.094332
610_1BML.A	0.0	0.13	0.35486	1	0.164105	0.216958
622_1BML.A	0.0	0.08	0.34117	1	0.075013	0.214674
623_1BML.A	0.073	0.46	0.38394	1	0.175048	0.194775
625_1BML.A	0.0	0.14	0.57623	1	0.164112	0.490856
626_1BML.A	0.0	0.09	0.26467	1	0.063981	0.148652
628_1BML.A	0.0	0.11	0.11463	1	0.065079	0.067557
630_1BML.A	0.0	0.02	0.04836	1	0.022569	0.052849
632_1BML.A	0.0	0.02	0.13845	1	0.044884	0.085229
643_1BML.A	0.0	0.96	0.1179	1	0.332597	0.024098
644_1BML.A	0.0	0.14	0.1964	1	0.124302	0.099918
645_1BML.A	0.0	0.1	0.06617	1	0.03063	0.052763
690_1BML.A	0.0	0.14	0.70857	1	0.192282	0.671846
692_1BML.A	0.0	0.56	0.95785	1	0.296928	0.831193
693_1BML.A	0.0	0.0	0.5677	1	0.109838	0.523789
694_1BML.A	0.0	0.1	0.60952	1	0.152055	0.550922
695_1BML.A	0.0	0.07	0.31103	1	0.069048	0.189138
696_1BML.A	0.0	0.04	0.51449	1	0.121768	0.435582
713_1BML.A	1.0	0.12	0.31377	1	0.288482	0.547828
717_1BML.A	0.548	0.17	0.26804	1	0.253737	0.289153
718_1BML.A	0.565	0.35	0.15162	1	0.267189	0.146156
719_1BML.A	0.382	0.37	0.31219	1	0.29954	0.233709
761_1BML.A	0.259	0.04	0.17121	1	0.157863	0.14513
34_1BO1.A	0.603	0.18	0.5648	1	0.36546	0.696546
35_1BO1.A	0.626	0.05	0.35147	1	0.237559	0.559128
48_1BO1.A	0.0	0.25	0.30859	1	0.192263	0.052995
56_1BO1.A	0.0	0.16	0.27322	1	0.153856	0.049356
72_1BO1.A	0.404	0.04	0.17054	1	0.138013	0.19417
73_1BO1.A	0.083	0.02	0.13738	1	0.065692	0.047832
74_1BO1.A	0.676	0.08	0.20467	1	0.212875	0.47842
75_1BO1.A	0.0	0.04	0.10142	1	0.038934	0.029002
76_1BO1.A	0.0	0.06	0.19813	1	0.056612	0.040255
77_1BO1.A	0.0	0.95	0.17727	1	0.437081	0.022381
78_1BO1.A	0.0	0.24	0.19794	1	0.132025	0.03629
79_1BO1.A	0.05	0.0	0.22063	1	0.041562	0.055901
80_1BO1.A	0.453	0.87	0.22063	1	0.506856	0.180592
81_1BO1.A	0.757	0.78	0.36781	1	0.266564	0.612558
82_1BO1.A	0.453	0.92	0.31869	1	0.459184	0.234017
83_1BO1.A	0.598	0.66	0.30379	1	0.325471	0.395087
84_1BO1.A	1.0	0.7	0.52105	1	0.26611	0.897271
100_1BO1.A	0.274	0.0	0.03836	1	0.115801	0.077941
12_1BRM.A	0.0	0.19	0.05751	1	0.046904	0.067781
15_1BRM.A	0.0	0.79	0.10527	1	0.212792	0.422975
157_1BRM.A	0.103	0.87	0.24277	1	0.289392	0.643526
159_1BRM.A	0.152	0.98	0.19261	1	0.528235	0.69567
160_1BRM.A	0.0	0.0	0.06063	1	0.033273	0.036182
161_1BRM.A	0.377	0.98	0.31581	1	0.600463	0.816124
169_1BRM.A	0.049	0.17	0.04185	1	0.018058	0.062258
173_1BRM.A	0.225	0.71	0.13016	1	0.396304	0.422824
179_1BRM.A	1.0	0.99	0.24972	1	0.48391	0.856432
180_1BRM.A	0.281	0.72	0.15037	1	0.448166	0.462298
183_1BRM.A	0.921	0.98	0.25986	1	0.554622	0.848689
192_1BRM.A	0.072	0.94	0.06563	1	0.155365	0.531708
193_1BRM.A	0.103	0.97	0.1043	1	0.238777	0.600784
195_1BRM.A	0.0	0.83	0.06258	1	0.170604	0.417223
197_1BRM.A	0.0	0.98	0.18019	1	0.511435	0.657624
198_1BRM.A	0.0	0.99	0.11456	1	0.492579	0.606825
200_1BRM.A	0.0	0.0	0.07096	1	0.036335	0.037603
201_1BRM.A	0.0	0.92	0.16349	1	0.393758	0.592781
202_1BRM.A	0.0	0.97	0.02294	1	0.255371	0.502077
205_1BRM.A	0.0	0.98	0.09559	1	0.315625	0.580564
208_1BRM.A	0.0	0.55	0.07219	1	0.097135	0.216025
209_1BRM.A	0.0	0.92	0.21359	1	0.474818	0.638648
220_1BRM.A	0.0	0.99	0.27871	1	0.509884	0.744539
224_1BRM.A	0.0	0.84	0.21009	1	0.321064	0.56771
225_1BRM.A	0.103	0.92	0.24907	1	0.252189	0.688313
226_1BRM.A	0.285	0.96	0.34726	1	0.572832	0.8123
228_1BRM.A	0.08	0.94	0.59166	1	0.307088	0.897598
229_1BRM.A	0.171	0.96	1.0	1	0.781275	0.98013
231_1BRM.A	0.0	0.9	0.59945	1	0.425589	0.880058
246_1BRM.A	0.0	0.21	0.21086	1	0.147409	0.123842
262_1BRM.A	0.173	0.98	0.46403	1	0.61146	0.869359
264_1BRM.A	0.171	0.98	0.59796	1	0.587423	0.917762
266_1BRM.A	0.377	0.94	0.19455	1	0.401523	0.706611
269_1BRM.A	0.0	0.95	0.1412	1	0.302044	0.597591
271_1BRM.A	0.103	0.75	0.12717	1	0.057886	0.42993
272_1BRM.A	0.0	0.2	0.06999	1	0.049191	0.073269
279_1BRM.A	0.0	0.92	0.21002	1	0.474818	0.635451
307_1BRM.A	0.0	0.06	0.03509	1	0.017935	0.040361
309_1BRM.A	0.0	0.99	0.20281	1	0.48719	0.684765
312_1BRM.A	0.0	0.0	0.09162	1	0.044307	0.040608
313_1BRM.A	0.0	0.93	0.23991	1	0.491155	0.669707
316_1BRM.A	0.0	0.0	0.07076	1	0.036691	0.037575
317_1BRM.A	0.0	0.84	0.15752	1	0.264833	0.517224
318_1BRM.A	0.0	0.94	0.11359	1	0.287764	0.562935
319_1BRM.A	0.0	0.93	0.15842	1	0.380051	0.596588
320_1BRM.A	0.0	0.85	0.05465	1	0.19522	0.427016
322_1BRM.A	0.0	0.43	0.08487	1	0.076395	0.159089
331_1BRM.A	0.0	0.89	0.21307	1	0.335591	0.613299
333_1BRM.A	0.0	0.9	0.13692	1	0.338612	0.550259
335_1BRM.A	0.0	0.0	0.12152	1	0.046157	0.045367
336_1BRM.A	0.0	0.74	0.19982	1	0.250412	0.46965
337_1BRM.A	0.0	0.52	0.27598	1	0.231797	0.352962
344_1BRM.A	0.0	0.0	0.03477	1	0.025996	0.032847
345_1BRM.A	0.0	0.99	0.203	1	0.48719	0.684923
207_1BUH.A	0.0	0.81	0.24199	1	0.317139	0.652679
208_1BUH.A	0.0	0.84	0.13675	1	0.243873	0.361496
209_1BUH.A	0.0	0.39	0.34652	1	0.172002	0.594046
210_1BUH.A	0.0	0.0	0.3143	1	0.094328	0.188235
213_1BUH.A	0.0	0.12	0.49732	1	0.125767	0.779202
235_1BUH.A	0.0	0.01	0.17165	1	0.039681	0.039128
237_1BUH.A	0.0	0.02	0.27188	1	0.06116	0.128322
239_1BUH.A	0.0	0.04	0.4114	1	0.100064	0.473891
240_1BUH.A	0.0	0.0	0.32522	1	0.093304	0.2099
241_1BUH.A	0.0	0.09	0.47816	1	0.091743	0.713323
242_1BUH.A	0.0	0.05	0.32155	1	0.061861	0.233887
243_1BUH.A	0.0	0.02	0.47646	1	0.113286	0.65289
814_1BVN.T	0.115	0.89	0.24695	1	0.219699	0.232942
815_1BVN.T	0.397	0.97	0.58265	1	0.561577	0.838999
816_1BVN.T	0.397	0.97	0.51816	1	0.559041	0.822375
818_1BVN.T	0.649	0.91	1.0	1	0.68637	0.986528
819_1BVN.T	1.0	0.97	0.81118	1	0.675836	0.998752
820_1BVN.T	0.433	0.95	0.58388	1	0.516971	0.871183
846_1BVN.T	0.185	0.93	0.17723	1	0.294003	0.320904
852_1BVN.T	0.053	0.97	0.1011	1	0.140488	0.134087
853_1BVN.T	0.053	0.85	0.29773	1	0.176814	0.166945
854_1BVN.T	0.087	0.97	0.13775	1	0.238516	0.176849
855_1BVN.T	0.245	0.99	0.27484	1	0.355665	0.485007
858_1BVN.T	0.397	0.8	0.20248	1	0.205926	0.691677
859_1BVN.T	0.0	0.0	0.05936	1	0.033555	0.039995
860_1BVN.T	1.0	0.93	0.82635	1	0.681486	0.998744
862_1BVN.T	0.187	0.6	0.20766	1	0.309515	0.276657
2_1BYF.A	0.282	0.5	0.14719	1	0.231212	0.081398
3_1BYF.A	0.133	0.19	0.22116	1	0.236539	0.060084
4_1BYF.A	0.08	0.87	0.27548	1	0.285788	0.659647
5_1BYF.A	0.133	0.97	0.3802	1	0.379596	0.758503
6_1BYF.A	0.133	0.96	0.3312	1	0.404372	0.720541
7_1BYF.A	0.08	0.92	0.45649	1	0.340326	0.809622
9_1BYF.A	0.0	0.92	0.25165	1	0.492199	0.773659
10_1BYF.A	0.0	0.72	0.10525	1	0.231061	0.474757
20_1BYF.A	0.376	0.0	0.11624	1	0.209768	0.005508
24_1BYF.A	0.0	0.02	0.15738	1	0.047155	0.048131
38_1BYF.A	0.0	0.85	0.23847	1	0.351056	0.707445
41_1BYF.A	0.0	0.86	0.32235	1	0.346683	0.766712
44_1BYF.A	0.0	0.88	0.26157	1	0.370055	0.747648
45_1BYF.A	0.171	0.97	0.48559	1	0.596127	0.781368
48_1BYF.A	0.286	0.95	0.31969	1	0.557657	0.513894
49_1BYF.A	0.286	0.3	0.30224	1	0.24163	0.055797
1_1C0F.S	0.0	0.54	0.32569	1	0.226545	0.490538
2_1C0F.S	0.584	0.81	0.35007	1	0.330823	0.139863
3_1C0F.S	0.0	0.71	0.47106	1	0.288247	0.801097
5_1C0F.S	0.427	0.97	0.31003	1	0.409294	0.241069
6_1C0F.S	0.0	0.77	0.31471	1	0.315248	0.579257
7_1C0F.S	0.0	0.38	0.24457	1	0.17593	0.276619
27_1C0F.S	0.562	0.99	0.96602	1	0.797073	0.964578
28_1C0F.S	0.0	0.33	0.306	1	0.165996	0.356586
65_1C0F.S	0.047	0.98	0.21398	1	0.272333	0.439546
73_1C0F.S	0.562	0.83	0.73638	1	0.494518	0.777635
77_1C0F.S	0.0	0.96	0.46372	1	0.446375	0.860177
78_1C0F.S	0.0	0.0	0.38607	1	0.09497	0.351066
80_1C0F.S	0.0	0.73	0.1913	1	0.238103	0.332904
81_1C0F.S	0.0	0.97	0.69311	1	0.51746	0.972871
82_1C0F.S	0.0	0.0	0.41392	1	0.096409	0.400674
84_1C0F.S	0.0	0.98	0.22512	1	0.474389	0.510347
85_1C0F.S	0.0	0.77	0.54177	1	0.296719	0.885514
87_1C0F.S	0.0	0.0	0.0586	1	0.033798	0.042958
88_1C0F.S	0.0	0.96	0.24029	1	0.477585	0.529555
96_1C0F.S	0.605	0.98	0.17427	1	0.594246	0.051367
98_1C0F.S	0.965	0.97	0.51037	1	0.579764	0.128968
127_1C0F.S	0.562	0.96	1.0	1	0.687026	0.970833
34_1CC0.A	0.106	0.98	1.0	1	0.651465	0.544272
40_1CC0.A	0.171	0.92	0.87403	1	0.491325	0.461089
66_1CC0.A	1.0	0.94	0.77986	1	0.766676	0.726184
68_1CC0.A	0.366	0.94	0.3884	1	0.491697	0.372987
71_1CC0.A	0.12	0.78	0.13312	1	0.060392	0.131071
72_1CC0.A	0.225	0.96	0.31731	1	0.67104	0.321191
105_1CC0.A	0.0	0.98	0.11968	1	0.350673	0.216447
106_1CC0.A	0.049	0.88	0.13762	1	0.071225	0.16965
190_1CC0.A	0.0	0.0	0.02845	1	0.016153	0.004818
5_1CLI.A	0.16	0.88	0.3377	1	0.358547	0.34708
6_1CLI.A	0.0	0.96	0.11167	1	0.352302	0.41178
7_1CLI.A	0.0	0.97	0.42484	1	0.478773	0.307722
8_1CLI.A	0.16	0.88	0.21276	1	0.25332	0.393052
10_1CLI.A	0.35	0.97	0.72414	1	0.637367	0.402733
11_1CLI.A	0.377	0.9	0.45588	1	0.576638	0.453666
14_1CLI.A	0.202	0.92	0.16082	1	0.422569	0.479193
20_1CLI.A	0.0	0.85	0.06751	1	0.172193	0.324429
39_1CLI.A	0.0	0.98	0.10185	1	0.323751	0.435391
43_1CLI.A	0.0	0.79	0.05186	1	0.141815	0.278404
45_1CLI.A	0.0	0.79	0.05524	1	0.148605	0.277332
46_1CLI.A	0.0	0.96	0.03477	1	0.240647	0.44149
47_1CLI.A	0.16	0.95	0.01734	1	0.304915	0.539536
48_1CLI.A	0.0	0.96	0.06032	1	0.251666	0.431561
49_1CLI.A	0.0	0.97	0.00668	1	0.254599	0.462537
51_1CLI.A	0.0	0.97	0.04475	1	0.250739	0.447623
59_1CLI.A	0.0	0.96	0.00127	1	0.217942	0.454578
60_1CLI.A	0.0	0.97	0.00262	1	0.240895	0.464132
61_1CLI.A	0.0	0.0	0.00042	1	0.003993	0.016645
62_1CLI.A	0.0	0.97	0.00313	1	0.243187	0.463932
63_1CLI.A	0.16	0.97	0.00127	1	0.393507	0.565883
64_1CLI.A	0.285	0.96	0.00245	1	0.756336	0.631884
66_1CLI.A	0.121	0.96	0.00017	1	0.495854	0.531728
72_1CLI.A	0.0	0.8	0.03333	1	0.169583	0.292657
94_1CLI.A	0.0	0.19	0.00051	1	0.020318	0.035314
98_1CLI.A	0.0	0.92	0.00321	1	0.228148	0.413947
104_1CLI.A	0.16	0.95	0.00381	1	0.362946	0.544842
106_1CLI.A	0.265	0.98	0.00254	1	0.659734	0.638888
107_1CLI.A	0.0	0.0	0.00042	1	0.003993	0.016645
108_1CLI.A	0.569	0.91	0.00245	1	0.546507	0.74252
110_1CLI.A	0.0	0.0	0.00059	1	0.003993	0.01664
141_1CLI.A	0.35	0.97	0.00448	1	0.629496	0.677632
145_1CLI.A	0.445	0.96	0.0055	1	0.733697	0.719534
147_1CLI.A	0.282	0.9	0.09204	1	0.273559	0.536811
148_1CLI.A	0.258	0.96	0.03883	1	0.361672	0.602096
149_1CLI.A	0.122	0.93	0.06988	1	0.13323	0.474441
150_1CLI.A	0.159	0.72	0.13992	1	0.19027	0.274555
154_1CLI.A	0.121	0.0	0.00051	1	0.012073	0.0225
155_1CLI.A	0.285	0.91	0.00152	1	0.605898	0.583888
157_1CLI.A	0.265	0.93	0.0011	1	0.715976	0.59141
159_1CLI.A	0.265	0.93	0.00355	1	0.550117	0.590474
259_1CLI.A	0.0	0.47	0.00964	1	0.045968	0.101103
19_1CMB.A	0.282	0.11	0.19292	1	0.137048	0.118522
20_1CMB.A	0.0	0.12	0.17456	1	0.066074	0.046904
21_1CMB.A	0.472	0.95	0.09095	1	0.368522	0.285994
22_1CMB.A	0.472	0.99	0.389	1	0.677085	0.419432
23_1CMB.A	0.621	0.96	0.11488	1	0.390488	0.414412
24_1CMB.A	0.472	0.86	0.57055	1	0.567124	0.479874
25_1CMB.A	0.78	0.93	0.34948	1	0.491698	0.651186
26_1CMB.A	0.986	0.97	0.48535	1	0.616645	0.835313
27_1CMB.A	0.621	0.8	0.47965	1	0.297985	0.55498
28_1CMB.A	0.282	0.98	0.2443	1	0.436174	0.220386
30_1CMB.A	0.22	0.97	0.05626	1	0.375624	0.137141
35_1CMB.A	0.472	0.97	0.08454	1	0.364461	0.286569
36_1CMB.A	0.282	0.0	0.05028	1	0.095825	0.086567
54_1CMB.A	0.472	0.95	0.04532	1	0.336015	0.26881
61_1CMB.A	1.0	0.79	0.98533	1	0.460528	0.922593
10_1CMX.A	0.0	0.01	0.00168	1	0.004164	0.069892
11_1CMX.A	0.0	0.0	0.00228	1	0.00436	0.068293
12_1CMX.A	0.0	0.0	0.08174	1	0.045082	0.085971
13_1CMX.A	0.344	0.06	0.11618	1	0.169229	0.114944
15_1CMX.A	0.208	0.88	0.29631	1	0.219143	0.667251
35_1CMX.A	0.676	0.08	0.70868	1	0.334136	0.480986
37_1CMX.A	0.76	0.04	0.95851	1	0.544336	0.64889
44_1CMX.A	0.728	0.05	0.72246	1	0.417192	0.473798
84_1CMX.A	0.0	0.0	0.01161	1	0.013801	0.07018
88_1CMX.A	0.0	0.0	0.00369	1	0.004925	0.068575
90_1CMX.A	0.0	0.0	0.00098	1	0.00401	0.068034
149_1CMX.A	0.0	0.0	0.00282	1	0.003888	0.068401
150_1CMX.A	0.0	0.01	0.0089	1	0.007238	0.071379
151_1CMX.A	0.0	0.01	0.02479	1	0.007953	0.074756
153_1CMX.A	0.0	0.01	0.52042	1	0.083056	0.276795
154_1CMX.A	0.0	0.01	0.07707	1	0.021578	0.086926
157_1CMX.A	0.0	0.01	0.00629	1	0.007602	0.070838
163_1CMX.A	0.0	0.01	0.00906	1	0.007238	0.071413
165_1CMX.A	0.514	0.36	0.01437	1	0.267942	0.177756
167_1CMX.A	0.0	0.0	0.00212	1	0.004313	0.068261
219_1CMX.A	0.0	0.01	0.10018	1	0.024054	0.092857
224_1CMX.A	0.76	0.23	0.24744	1	0.210477	0.248021
92_1CNZ.A	0.0	0.73	0.12487	1	0.21738	0.068439
119_1CNZ.A	0.458	0.09	0.21956	1	0.197194	0.143288
120_1CNZ.A	0.194	0.78	0.31321	1	0.394941	0.428713
121_1CNZ.A	0.0	0.0	0.2035	1	0.095625	0.035265
122_1CNZ.A	0.0	0.95	0.49352	1	0.404088	0.764919
123_1CNZ.A	0.426	0.8	0.35285	1	0.310531	0.672849
124_1CNZ.A	0.426	0.98	0.33381	1	0.474124	0.710209
145_1CNZ.A	0.704	0.88	0.19521	1	0.361611	0.541368
150_1CNZ.A	0.0	0.69	0.20972	1	0.274502	0.128512
151_1CNZ.A	0.0	0.78	0.11231	1	0.199673	0.067322
152_1CNZ.A	0.0	0.92	0.28588	1	0.485281	0.315794
156_1CNZ.A	0.628	0.89	0.31088	1	0.361872	0.739183
157_1CNZ.A	0.757	0.58	0.85725	1	0.514334	0.996873
158_1CNZ.A	0.535	0.88	1.0	1	0.499398	0.999148
159_1CNZ.A	0.704	0.9	0.50777	1	0.445605	0.95508
160_1CNZ.A	0.628	0.46	0.83329	1	0.439867	0.99314
161_1CNZ.A	0.458	0.64	0.52332	1	0.258503	0.885976
162_1CNZ.A	1.0	0.99	0.65181	1	0.557125	0.995137
163_1CNZ.A	0.704	0.95	0.52642	1	0.492638	0.965245
165_1CNZ.A	1.0	0.96	0.30181	1	0.228207	0.887862
166_1CNZ.A	0.704	0.93	0.29611	1	0.272439	0.76559
167_1CNZ.A	0.676	0.0	0.18446	1	0.261921	0.152896
168_1CNZ.A	0.426	0.97	0.45738	1	0.473569	0.881285
169_1CNZ.A	0.458	0.95	0.35596	1	0.509723	0.754762
