residue,predus,ispred,dockpred,annotated,rfscore,logreg
16_1B8J.A,0.186,0.94,0.05912,1,0.316019134841447,0.514380003791344
19_1B8J.A,0.173,0.93,0.05656,1,0.29390573275687804,0.49099433264194847
20_1B8J.A,0.194,0.92,0.06021,1,0.23179085483610343,0.5141752507004552
22_1B8J.A,0.173,0.7,0.07006,1,0.14047359514573984,0.3916624149296668
23_1B8J.A,0.186,0.95,0.08561,1,0.31868374559770946,0.5601046753225716
24_1B8J.A,0.186,0.75,0.08583,1,0.12072515771474053,0.4549221961710887
25_1B8J.A,0.217,0.94,0.0905,1,0.3289220999020656,0.5952036724482834
28_1B8J.A,0.194,0.96,0.07035,1,0.34166622779146244,0.5507760008215293
29_1B8J.A,0.255,0.52,0.07262,1,0.19661571609180611,0.389666456487409
34_1B8J.A,0.0,0.47,0.05875,1,0.07463025780887977,0.14793820060458218
37_1B8J.A,0.0,0.87,0.0651,1,0.21176902981843299,0.2964332690700693
55_1B8J.A,0.0,0.8,0.11356,1,0.2620879924649988,0.3285585298756769
56_1B8J.A,0.0,0.6,0.07087,1,0.08644931685149476,0.1976706264755481
59_1B8J.A,0.0,0.49,0.07028,1,0.07766297936472596,0.16279157489590482
62_1B8J.A,0.0,0.0,0.04233,1,0.024434316720070286,0.054805017213905044
63_1B8J.A,0.0,0.22,0.03656,1,0.037583766338825375,0.08188788770511728
68_1B8J.A,0.0,0.02,0.04379,1,0.021273532877383348,0.05752666413308849
79_1B8J.A,0.0,0.0,0.03737,1,0.02201336874249021,0.05324662497730612
81_1B8J.A,0.0,0.99,0.10706,1,0.47430371589464376,0.41286838279412025
82_1B8J.A,0.0,0.0,0.07765,1,0.047669006623963284,0.06720375951231079
83_1B8J.A,0.186,0.72,0.25493,1,0.231834989335253,0.6889650265161696
85_1B8J.A,0.285,0.88,0.63385,1,0.44474491804861244,0.9800667875667382
95_1B8J.A,0.287,0.34,0.70501,1,0.28860248523214516,0.9607342478155257
98_1B8J.A,1.0,0.93,1.0,1,0.7138506711511269,0.9999145330004735
99_1B8J.A,0.612,0.59,0.26427,1,0.2037692980649238,0.9193241832912119
112_1B8J.A,0.0,0.0,0.30346,1,0.10045937233177535,0.2240621949210343
114_1B8J.A,0.173,0.0,0.36819,1,0.1848407989576972,0.47739447675333807
129_1B8J.A,0.0,0.22,0.22165,1,0.14155107649370494,0.2177185659784236
275_1B8J.A,0.406,0.87,0.17895,1,0.5177197705228553,0.8326344843811512
276_1B8J.A,0.563,0.0,0.13837,1,0.24623705329601134,0.5487541155333658
373_1B8J.A,0.0,0.0,0.04211,1,0.024434316720070286,0.054734993387681743
375_1B8J.A,0.0,0.84,0.23325,1,0.31065015232269966,0.5264517726821135
376_1B8J.A,0.0,0.99,0.09181,1,0.6381112290300909,0.3903409882318104
377_1B8J.A,0.0,0.55,0.09356,1,0.0931476942910022,0.20304809847860864
381_1B8J.A,0.131,0.84,0.0562,1,0.07579912179208198,0.398456151319079
382_1B8J.A,0.194,0.39,0.13677,1,0.11549281597776428,0.3553742739186017
383_1B8J.A,0.173,0.0,0.10984,1,0.09675647810688208,0.15724744041936772
384_1B8J.A,0.173,0.28,0.22055,1,0.1425120905795372,0.4001223813777733
392_1B8J.A,0.0,0.0,0.03656,1,0.02201336874249021,0.052996134713501945
394_1B8J.A,0.0,0.01,0.03678,1,0.01263434961491265,0.05413880978435204
395_1B8J.A,0.0,0.03,0.03693,1,0.01600948590792001,0.056399204085982126
403_1B8J.A,0.186,0.51,0.1472,1,0.2764443227028899,0.4226311692782984
404_1B8J.A,0.173,0.24,0.19625,1,0.19573601628881415,0.3454493228736958
405_1B8J.A,0.0,0.18,0.09291,1,0.05201974889015645,0.1038398150456719
406_1B8J.A,0.135,0.2,0.22734,1,0.2380373229738021,0.3321985846060309
411_1B8J.A,0.173,0.13,0.12743,1,0.0970932276413439,0.21496127614566532
413_1B8J.A,0.307,0.41,0.22997,1,0.24504845966607858,0.6253174477381651
414_1B8J.A,0.427,0.64,0.49051,1,0.3138078404938162,0.9578764506490243
415_1B8J.A,0.377,0.81,0.4549,1,0.3249191129104285,0.9546755961650382
416_1B8J.A,0.307,0.98,0.61451,1,0.5802414248444514,0.9834396537474422
418_1B8J.A,0.173,0.0,0.03569,1,0.06125085416693775,0.10576617767793749
425_1B8J.A,0.0,0.32,0.03926,1,0.03529528751289802,0.10078816809944174
428_1B8J.A,0.0,0.33,0.14728,1,0.05900862261099218,0.181950265982814
430_1B8J.A,0.0,0.99,0.18391,1,0.5946289551027292,0.5300546034325072
431_1B8J.A,0.0,0.73,0.25113,1,0.23705348748604635,0.49569426102746955
432_1B8J.A,0.0,0.97,0.73792,1,0.4885630684838798,0.9702323694839016
434_1B8J.A,0.173,0.0,0.48818,1,0.1971411015379009,0.6563860144330277
437_1B8J.A,0.0,0.35,0.43935,1,0.18965678786957121,0.5829434358497158
440_1B8J.A,0.0,0.25,0.44986,1,0.183063306493911,0.5467664835277353
1_1B9M.A,0.348,0.92,0.12216,1,0.21745611360778638,0.46932901043990066
4_1B9M.A,0.757,0.75,0.30366,1,0.2672907313240882,0.4667634717641072
5_1B9M.A,0.576,0.74,0.25305,1,0.3050111990816697,0.41086318529628757
6_1B9M.A,0.344,0.96,0.32787,1,0.5345003522005886,0.6532351905874817
7_1B9M.A,0.0,0.98,0.26166,1,0.5305075746009317,0.6073198096621399
8_1B9M.A,0.0,0.37,0.30774,1,0.2036890205777459,0.15257117437817555
10_1B9M.A,0.0,0.71,0.39674,1,0.3065549205110327,0.45576290688355175
11_1B9M.A,0.0,0.7,0.34241,1,0.3312260886885372,0.40727706118685064
12_1B9M.A,0.0,0.86,0.27504,1,0.30945860812863524,0.5064292841110271
13_1B9M.A,0.0,0.56,0.26911,1,0.22149786443087843,0.2466887622516589
58_1B9M.A,0.0,0.0,0.11414,1,0.0462134128960758,0.02477373941034412
61_1B9M.A,0.0,0.7,0.33647,1,0.33044818727997033,0.4030523052123214
80_1B9M.A,0.0,0.86,0.39279,1,0.38368025426998176,0.5922357003897083
81_1B9M.A,0.0,0.59,0.32182,1,0.22981483868304917,0.2997813139039645
84_1B9M.A,0.0,0.94,0.53264,1,0.3802852700217711,0.7475933264920964
87_1B9M.A,0.0,0.92,0.21943,1,0.4929016929248107,0.5216163848907853
88_1B9M.A,0.0,0.98,0.42804,1,0.4654624412065339,0.7164806404615749
91_1B9M.A,0.0,0.98,0.24468,1,0.5181231040905812,0.5953072772285464
92_1B9M.A,0.0,0.98,0.33729,1,0.4353758692224345,0.6590929669878437
99_1B9M.A,0.307,0.76,0.17371,1,0.3154939057757439,0.35901740066612026
100_1B9M.A,0.515,0.99,0.41454,1,0.7138266598844594,0.7387926671701096
103_1B9M.A,0.208,0.57,0.39616,1,0.33795659544259615,0.34130555095367304
106_1B9M.A,0.0,0.03,0.15649,1,0.04604351184893693,0.031205820113505037
107_1B9M.A,0.0,0.02,0.06504,1,0.02137097758124864,0.023139222106493152
109_1B9M.A,0.0,0.0,0.05096,1,0.029104170538394362,0.02064667105471744
111_1B9M.A,0.0,0.85,0.2918,1,0.3837540551630121,0.5094223922295509
112_1B9M.A,0.208,0.96,0.37743,1,0.5175389964384185,0.6790007754599356
114_1B9M.A,0.038,0.9,0.42757,1,0.18077720601821234,0.6534600068804615
118_1B9M.A,0.098,0.74,0.26958,1,0.22593408270941084,0.3969137042401008
122_1B9M.A,0.208,0.46,0.28551,1,0.17723946584729397,0.19839317413980884
123_1B9M.A,0.208,0.51,0.22478,1,0.22528193654247272,0.19970134139619558
124_1B9M.A,0.514,0.8,0.21291,1,0.24409716698281791,0.43345066802875276
125_1B9M.A,0.0,0.94,0.1715,1,0.3671811317748329,0.5050104762355857
126_1B9M.A,0.0,0.97,0.20244,1,0.4931183901922108,0.5557195621453958
170_1B9M.A,0.0,0.84,0.18185,1,0.30838995094711125,0.4196355804146498
183_1B9M.A,0.0,0.94,0.30971,1,0.3868933031847572,0.6053768149784757
254_1B9M.A,0.0,0.61,0.49482,1,0.20258058023562872,0.4346704227567377
258_1B9M.A,0.0,0.0,0.12484,1,0.0462134128960758,0.02554820225433818
259_1B9M.A,0.0,0.76,0.13287,1,0.22648021086825923,0.3167600497498383
260_1B9M.A,0.0,0.9,0.18022,1,0.3821928709385029,0.4739820095197926
262_1B9M.A,0.0,0.91,0.48168,1,0.4230154752365985,0.6948665333164924
25_1BGX.H,0.037,0.08,0.07081,1,0.015618959304577754,0.05604238005637995
53_1BGX.H,0.0,0.96,0.80924,1,0.5539643184125473,0.377111696380492
55_1BGX.H,0.0,0.95,0.04581,1,0.22215220186929902,0.3044849396973366
56_1BGX.H,0.0,0.98,0.38946,1,0.4743791667233056,0.3512672896001299
57_1BGX.H,0.0,0.72,0.1444,1,0.22626856661940728,0.1996541865523096
61_1BGX.H,0.0,0.2,0.03791,1,0.04753522168240407,0.05794126668515811
63_1BGX.H,0.0,0.08,0.11567,1,0.04286974619809631,0.0442855714374784
64_1BGX.H,0.0,0.02,0.00709,1,0.009401765554676702,0.03658109829411828
67_1BGX.H,0.0,0.01,0.00218,1,0.0062670445657532405,0.03560548705223417
97_1BGX.H,1.0,0.97,0.98009,1,0.7938490450738134,0.9988449195472471
98_1BGX.H,0.303,0.77,0.80911,1,0.7351845630768935,0.76398478687115
99_1BGX.H,0.667,0.75,0.88165,1,0.5615371958161851,0.9772708980660129
100_1BGX.H,0.76,0.91,0.86556,1,0.6152984970250379,0.9921534902467426
101_1BGX.H,1.0,0.99,0.48746,1,0.5444454257625061,0.9986714503490731
103_1BGX.H,0.285,0.67,0.22089,1,0.3368324919155309,0.6352086996546593
105_1BGX.H,0.131,0.0,0.02091,1,0.03768942343595872,0.08483792552320547
532_1BGX.H,0.217,0.82,0.57627,1,0.34990843087927087,0.64511453586266
534_1BGX.H,0.406,0.0,0.30515,1,0.26370590376152164,0.426722146202891
541_1BGX.H,0.0,0.06,0.01245,1,0.012423009749254926,0.04052932349662047
546_1BGX.H,0.079,0.25,0.18821,1,0.13924508406773084,0.11580430503344673
549_1BGX.H,0.061,0.77,0.45755,1,0.2792920976210282,0.3322341885680441
550_1BGX.H,0.255,0.66,0.39465,1,0.4729111180769525,0.5941631060771307
554_1BGX.H,0.0,0.04,0.22243,1,0.0506298377782482,0.041701426579100115
556_1BGX.H,0.0,0.19,0.43773,1,0.14233176052856644,0.06545746723438746
557_1BGX.H,0.0,0.16,0.2368,1,0.14712267806444015,0.056492853792599974
558_1BGX.H,0.0,0.03,0.09417,1,0.03505593368586766,0.03876021216903461
560_1BGX.H,0.0,0.02,0.05418,1,0.02231201272186878,0.03723462842137719
579_1BGX.H,0.0,0.01,0.00704,1,0.008369655173527711,0.035670702696556124
591_1BGX.H,0.406,0.86,0.72298,1,0.6597053920712687,0.8923354236752613
592_1BGX.H,0.13,0.6,0.43055,1,0.22665430753071963,0.3411958128800465
593_1BGX.H,0.079,0.29,0.25716,1,0.19226537019478368,0.1299560330991685
14_1BI7.A,0.0,0.02,0.05221,1,0.01991185715695961,0.0932629120872992
15_1BI7.A,0.0,0.01,0.02731,1,0.007999494353772315,0.09153843292535012
16_1BI7.A,0.0,0.01,0.06528,1,0.013889244542804064,0.08368938696371907
17_1BI7.A,0.0,0.01,0.04403,1,0.014848919727264442,0.0880036552077727
18_1BI7.A,0.0,0.01,0.05476,1,0.015687210310460244,0.08580064579038478
19_1BI7.A,0.0,0.0,0.02972,1,0.016188377733700535,0.08422927303572843
28_1BI7.A,0.0,0.0,0.01665,1,0.01918411136827798,0.08687486865094339
29_1BI7.A,0.0,0.01,0.06448,1,0.013889244542804064,0.08384826629694977
31_1BI7.A,0.304,0.01,0.12311,1,0.08385648033426892,0.09376793870470289
33_1BI7.A,0.304,0.03,0.06258,1,0.0767408731262379,0.12544367082041516
36_1BI7.A,0.304,0.02,0.11179,1,0.09808486686509955,0.10394057114765479
37_1BI7.A,0.282,0.0,0.08682,1,0.10374821181138943,0.09284159269989332
39_1BI7.A,0.304,0.01,0.1218,1,0.09385648033426888,0.09405637715516822
102_1BI7.A,0.0,0.02,0.09259,1,0.033254810405090304,0.08479468205238028
103_1BI7.A,0.0,0.02,0.04089,1,0.019932850904213983,0.09576960172163745
104_1BI7.A,0.0,0.07,0.02271,1,0.013052436708562397,0.14515377427917592
106_1BI7.A,0.0,0.01,0.03038,1,0.011642384461602604,0.09087997309510437
107_1BI7.A,0.0,0.01,0.04608,1,0.014928062232021437,0.08757885119265255
110_1BI7.A,0.0,0.01,0.07448,1,0.02200410573126834,0.08188184752363888
111_1BI7.A,0.0,0.01,0.05878,1,0.015617388059077135,0.0849882334161689
149_1BI7.A,0.0,0.0,0.02351,1,0.01576136286235285,0.08547703937191185
155_1BI7.A,0.0,0.03,0.0977,1,0.03771728374302035,0.09053300814464366
166_1BI7.A,0.0,0.11,0.04483,1,0.025159417172971307,0.1838632947257419
167_1BI7.A,0.0,0.04,0.05418,1,0.0198427399735724,0.1081730506140788
168_1BI7.A,0.282,0.06,0.10062,1,0.08093150337028472,0.1412231737908622
4_1BJN.A,0.0,0.91,0.75759,1,0.501956905353881,0.8049011255241413
6_1BJN.A,0.0,0.62,0.65583,1,0.25220672050603316,0.5224627896118034
11_1BJN.A,0.0,0.96,0.84875,1,0.5424864598094442,0.8776949263929659
12_1BJN.A,0.0,0.96,0.37298,1,0.4666739103215545,0.46807356721004234
13_1BJN.A,0.0,0.81,0.31691,1,0.3108219660990557,0.3037361659232205
14_1BJN.A,0.0,0.78,0.50252,1,0.2656053731078437,0.4745967918776208
19_1BJN.A,0.0,0.98,0.69338,1,0.5809474893570337,0.7934769002000777
23_1BJN.A,0.279,0.98,0.72641,1,0.5319788928111326,0.869217696162064
26_1BJN.A,0.608,0.98,0.77076,1,0.5267189607002526,0.9285181150082061
27_1BJN.A,0.987,0.98,0.47772,1,0.6053547125890565,0.8603359432204888
32_1BJN.A,0.987,0.98,0.01667,1,0.7051448495048949,0.44629642004249903
37_1BJN.A,0.43,0.93,0.8613,1,0.6813507200238508,0.9279338369761598
38_1BJN.A,0.46,0.97,0.40333,1,0.48479269532048425,0.6681121347971217
39_1BJN.A,0.46,0.95,0.07604,1,0.4856544939713313,0.3090369803262227
41_1BJN.A,0.43,0.0,0.19652,1,0.22223151890294904,0.03939002279852127
74_1BJN.A,0.0,0.88,0.33995,1,0.38305389769938963,0.3738107110574462
109_1BJN.A,0.0,0.89,0.15763,1,0.36995523238253325,0.21587974772975396
112_1BJN.A,0.0,0.93,0.21947,1,0.532197240608347,0.2898944204619401
113_1BJN.A,0.0,0.95,0.18315,1,0.43130083745859643,0.26982197182669626
197_1BJN.A,0.0,0.92,0.27739,1,0.4884727494254625,0.33834062993771474
203_1BJN.A,0.0,0.89,0.73166,1,0.4555781043702879,0.775955810788302
220_1BJN.A,0.0,0.96,0.37205,1,0.45118224365488785,0.4670523074115346
221_1BJN.A,0.0,0.87,0.28635,1,0.3879600715758015,0.3137538111833373
222_1BJN.A,0.0,0.0,0.24498,1,0.0960039977579091,0.02658655869830128
223_1BJN.A,0.279,0.95,0.33018,1,0.527251038079085,0.5138426127637722
224_1BJN.A,0.269,0.98,0.43657,1,0.5239964451570996,0.6459148989949833
238_1BJN.A,0.608,0.93,0.49048,1,0.49788308412834525,0.7642917027726182
239_1BJN.A,0.46,0.81,0.44037,1,0.3476124925464274,0.5934858175239901
240_1BJN.A,0.118,0.98,0.40817,1,0.384769105959526,0.5641683926445114
241_1BJN.A,0.0,0.0,0.1852,1,0.10331731945773491,0.020550657479787855
248_1BJN.A,0.0,0.0,0.34242,1,0.09246254603478304,0.04028769980315429
323_1BJN.A,0.0,0.58,0.9574,1,0.2651135282215239,0.7856664396129833
17_1BKD.R,0.0,0.6,0.11344,1,0.10660882975213638,0.11976298202293305
25_1BKD.R,0.171,0.0,0.08936,1,0.061103452328058666,0.13638520484509895
30_1BKD.R,0.081,0.05,0.2101,1,0.0513585917838643,0.17032328063117874
31_1BKD.R,0.091,0.09,0.33003,1,0.05206195150668602,0.28121871247635244
32_1BKD.R,1.0,0.61,0.21592,1,0.285861000376475,0.919784004673165
34_1BKD.R,0.303,0.99,0.55505,1,0.5551449248220192,0.8308584188643054
37_1BKD.R,0.465,0.54,0.36823,1,0.281104402054513,0.7354214891196447
40_1BKD.R,0.465,0.68,0.57819,1,0.36262158304982206,0.8937851465005521
54_1BKD.R,0.131,0.0,0.18669,1,0.05326297588741716,0.17747620124050326
57_1BKD.R,0.131,0.03,0.22482,1,0.06894200908148938,0.20928008874526857
59_1BKD.R,0.014,0.78,0.28027,1,0.1970391342415896,0.2664368428614536
60_1BKD.R,0.131,0.99,0.41452,1,0.44310152751837856,0.5590880512501756
61_1BKD.R,0.285,0.75,0.93237,1,0.723746128189928,0.9599901746373305
63_1BKD.R,0.171,0.98,0.38334,1,0.5941277391686678,0.5591250966179757
64_1BKD.R,0.377,0.25,1.0,1,0.4118034700901764,0.9714278957050437
65_1BKD.R,0.285,0.21,0.13251,1,0.18066819117957958,0.25988212587195353
67_1BKD.R,0.377,0.4,0.94575,1,0.6067940078479327,0.9666420501019521
68_1BKD.R,0.171,0.05,0.01773,1,0.040206044409305045,0.10366329141665606
69_1BKD.R,0.194,0.07,0.09184,1,0.06505689919345087,0.15502835241967228
70_1BKD.R,0.131,0.27,0.80274,1,0.29220282679562226,0.834932890289924
71_1BKD.R,0.173,0.03,0.90361,1,0.23528895349218837,0.8918456041879396
73_1BKD.R,0.0,0.07,0.16254,1,0.04569224199977752,0.10738666247505546
95_1BKD.R,0.0,0.09,0.01679,1,0.01233879830416182,0.05694208589446388
102_1BKD.R,0.0,0.01,0.03023,1,0.01242897050929349,0.057508790727532025
103_1BKD.R,0.0,0.0,0.01645,1,0.01923450055240992,0.05366479760296772
582_1BML.A,0.155,0.05,0.68918,1,0.2302154252283709,0.728114011882308
605_1BML.A,0.0,0.0,0.03287,1,0.024977197375466192,0.0498115522467876
606_1BML.A,0.0,0.04,0.19071,1,0.05387143674802524,0.10893193347362418
609_1BML.A,0.0,0.02,0.15804,1,0.04502303017684051,0.09433191718029581
610_1BML.A,0.0,0.13,0.35486,1,0.16410494897804084,0.21695773431506968
622_1BML.A,0.0,0.08,0.34117,1,0.07501267206629544,0.21467366211321354
623_1BML.A,0.073,0.46,0.38394,1,0.17504760319690205,0.19477478442804563
625_1BML.A,0.0,0.14,0.57623,1,0.16411200211153834,0.4908557512853137
626_1BML.A,0.0,0.09,0.26467,1,0.06398109542795045,0.1486519540737057
628_1BML.A,0.0,0.11,0.11463,1,0.06507885033071108,0.06755712112913587
630_1BML.A,0.0,0.02,0.04836,1,0.02256914025633936,0.05284865373933
632_1BML.A,0.0,0.02,0.13845,1,0.04488368104741342,0.08522859470890405
643_1BML.A,0.0,0.96,0.1179,1,0.33259690531474945,0.02409823756984323
644_1BML.A,0.0,0.14,0.1964,1,0.12430165158631942,0.09991765176164726
645_1BML.A,0.0,0.1,0.06617,1,0.03062989939993065,0.05276340206316414
690_1BML.A,0.0,0.14,0.70857,1,0.19228178928675546,0.6718462238408449
692_1BML.A,0.0,0.56,0.95785,1,0.29692842936480773,0.8311930873352036
693_1BML.A,0.0,0.0,0.5677,1,0.10983787243021928,0.5237891501233933
694_1BML.A,0.0,0.1,0.60952,1,0.15205527264622348,0.5509220683234448
695_1BML.A,0.0,0.07,0.31103,1,0.06904800368558277,0.18913807642739308
696_1BML.A,0.0,0.04,0.51449,1,0.12176831079323358,0.43558215847468607
713_1BML.A,1.0,0.12,0.31377,1,0.28848180557312797,0.5478281520953627
717_1BML.A,0.548,0.17,0.26804,1,0.2537371945521329,0.28915320364807123
718_1BML.A,0.565,0.35,0.15162,1,0.26718949769341127,0.14615597291789592
719_1BML.A,0.382,0.37,0.31219,1,0.29953995227253727,0.23370857413683335
761_1BML.A,0.259,0.04,0.17121,1,0.1578625932025665,0.14513023010949846
34_1BO1.A,0.603,0.18,0.5648,1,0.3654603906640106,0.6965461522034297
35_1BO1.A,0.626,0.05,0.35147,1,0.23755892275914797,0.55912846738776
48_1BO1.A,0.0,0.25,0.30859,1,0.19226293888797638,0.052994681975288525
56_1BO1.A,0.0,0.16,0.27322,1,0.15385573055143859,0.04935610240878662
72_1BO1.A,0.404,0.04,0.17054,1,0.13801338455002687,0.19416966003807523
73_1BO1.A,0.083,0.02,0.13738,1,0.065692372842618,0.04783189847570334
74_1BO1.A,0.676,0.08,0.20467,1,0.21287466306222477,0.4784202982083407
75_1BO1.A,0.0,0.04,0.10142,1,0.03893381655277312,0.029002110846241286
76_1BO1.A,0.0,0.06,0.19813,1,0.05661186142121683,0.04025519387453945
77_1BO1.A,0.0,0.95,0.17727,1,0.43708090314066816,0.022380614470518232
78_1BO1.A,0.0,0.24,0.19794,1,0.13202505262099185,0.03629000491799412
79_1BO1.A,0.05,0.0,0.22063,1,0.041562259561898275,0.05590095720447731
80_1BO1.A,0.453,0.87,0.22063,1,0.5068562700279374,0.18059157902318934
81_1BO1.A,0.757,0.78,0.36781,1,0.26656375115900477,0.6125584491763432
82_1BO1.A,0.453,0.92,0.31869,1,0.4591838794299764,0.23401694876957568
83_1BO1.A,0.598,0.66,0.30379,1,0.3254713704216744,0.3950872015453576
84_1BO1.A,1.0,0.7,0.52105,1,0.2661103972850396,0.8972705042256001
100_1BO1.A,0.274,0.0,0.03836,1,0.11580053215970519,0.07794102446482427
12_1BRM.A,0.0,0.19,0.05751,1,0.046904492835593004,0.06778122785948283
15_1BRM.A,0.0,0.79,0.10527,1,0.21279171107179468,0.4229745973593966
157_1BRM.A,0.103,0.87,0.24277,1,0.2893917028933931,0.643526068723584
159_1BRM.A,0.152,0.98,0.19261,1,0.528234659160303,0.6956700483193302
160_1BRM.A,0.0,0.0,0.06063,1,0.033273011037473654,0.03618160531817783
161_1BRM.A,0.377,0.98,0.31581,1,0.6004632766808564,0.8161244658331374
169_1BRM.A,0.049,0.17,0.04185,1,0.018057591410521292,0.06225792751598899
173_1BRM.A,0.225,0.71,0.13016,1,0.39630442507246366,0.4228238065128075
179_1BRM.A,1.0,0.99,0.24972,1,0.4839102222309343,0.8564323840383927
180_1BRM.A,0.281,0.72,0.15037,1,0.44816610915225025,0.46229763365070925
183_1BRM.A,0.921,0.98,0.25986,1,0.5546222040785305,0.8486889287995829
192_1BRM.A,0.072,0.94,0.06563,1,0.15536466384910846,0.5317077888376611
193_1BRM.A,0.103,0.97,0.1043,1,0.2387772556772157,0.6007840088826891
195_1BRM.A,0.0,0.83,0.06258,1,0.1706041189229525,0.41722259482520613
197_1BRM.A,0.0,0.98,0.18019,1,0.5114350315054814,0.6576242545052535
198_1BRM.A,0.0,0.99,0.11456,1,0.492579389994089,0.6068249746813457
200_1BRM.A,0.0,0.0,0.07096,1,0.03633460135823078,0.037602879276167546
201_1BRM.A,0.0,0.92,0.16349,1,0.3937581150325262,0.5927813775046216
202_1BRM.A,0.0,0.97,0.02294,1,0.2553706889905363,0.5020765220679656
205_1BRM.A,0.0,0.98,0.09559,1,0.3156250293380181,0.5805643190907669
208_1BRM.A,0.0,0.55,0.07219,1,0.09713475185960664,0.2160250104901723
209_1BRM.A,0.0,0.92,0.21359,1,0.4748184631867127,0.6386478313464701
220_1BRM.A,0.0,0.99,0.27871,1,0.5098840100818198,0.7445393256719804
224_1BRM.A,0.0,0.84,0.21009,1,0.32106393873827654,0.5677096872813525
225_1BRM.A,0.103,0.92,0.24907,1,0.2521889405716377,0.6883132165002258
226_1BRM.A,0.285,0.96,0.34726,1,0.5728317968444592,0.8122995115339079
228_1BRM.A,0.08,0.94,0.59166,1,0.30708787698451245,0.897597607327784
229_1BRM.A,0.171,0.96,1.0,1,0.7812750113534151,0.9801298311977569
231_1BRM.A,0.0,0.9,0.59945,1,0.42558903749648797,0.8800581226914819
246_1BRM.A,0.0,0.21,0.21086,1,0.1474089080834821,0.1238421953658196
262_1BRM.A,0.173,0.98,0.46403,1,0.6114597868852826,0.8693590827990851
264_1BRM.A,0.171,0.98,0.59796,1,0.5874234081239168,0.9177622476434597
266_1BRM.A,0.377,0.94,0.19455,1,0.401523403871754,0.7066112099595787
269_1BRM.A,0.0,0.95,0.1412,1,0.30204378438690294,0.5975913824363424
271_1BRM.A,0.103,0.75,0.12717,1,0.05788612526148902,0.42992983788766603
272_1BRM.A,0.0,0.2,0.06999,1,0.04919118644025034,0.07326930516574812
279_1BRM.A,0.0,0.92,0.21002,1,0.4748184631867127,0.635451101176043
307_1BRM.A,0.0,0.06,0.03509,1,0.017935276578753375,0.04036122174852513
309_1BRM.A,0.0,0.99,0.20281,1,0.4871900398091784,0.6847646251088177
312_1BRM.A,0.0,0.0,0.09162,1,0.04430664069761378,0.04060796465500792
313_1BRM.A,0.0,0.93,0.23991,1,0.4911554984037476,0.6697069617158719
316_1BRM.A,0.0,0.0,0.07076,1,0.03669065242818223,0.037574859209622245
317_1BRM.A,0.0,0.84,0.15752,1,0.26483311444024304,0.5172237838601396
318_1BRM.A,0.0,0.94,0.11359,1,0.28776407322466413,0.5629353096462839
319_1BRM.A,0.0,0.93,0.15842,1,0.38005075633081253,0.5965883212921201
320_1BRM.A,0.0,0.85,0.05465,1,0.19522038330585467,0.42701555406615743
322_1BRM.A,0.0,0.43,0.08487,1,0.0763954086854406,0.15908852297830448
331_1BRM.A,0.0,0.89,0.21307,1,0.3355906024822839,0.6132985853186215
333_1BRM.A,0.0,0.9,0.13692,1,0.33861178368582334,0.5502592806131961
335_1BRM.A,0.0,0.0,0.12152,1,0.046157487921031144,0.04536707003237405
336_1BRM.A,0.0,0.74,0.19982,1,0.25041172455351873,0.46964954167229017
337_1BRM.A,0.0,0.52,0.27598,1,0.23179686038227298,0.3529624153029941
344_1BRM.A,0.0,0.0,0.03477,1,0.025996489296229854,0.03284684029467033
345_1BRM.A,0.0,0.99,0.203,1,0.4871900398091784,0.6849234395871627
207_1BUH.A,0.0,0.81,0.24199,1,0.31713905508153917,0.6526793018814939
208_1BUH.A,0.0,0.84,0.13675,1,0.243873235679318,0.36149615327444107
209_1BUH.A,0.0,0.39,0.34652,1,0.1720024718824527,0.5940455356472387
210_1BUH.A,0.0,0.0,0.3143,1,0.09432784025352603,0.18823545411635634
213_1BUH.A,0.0,0.12,0.49732,1,0.12576725237121203,0.7792023326055747
235_1BUH.A,0.0,0.01,0.17165,1,0.03968137903369896,0.03912824929440998
237_1BUH.A,0.0,0.02,0.27188,1,0.061159912394687016,0.1283219147510185
